MODIS_Date_AYYYYDDD,date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2008118,2008-04-27,MCD43A4,Nadir_Reflectance_Band6,0.1537,0.2562,4.4339,0.1025,0.2217,0.0005,0.0219,20,20,100.00
A2008119,2008-04-28,MCD43A4,Nadir_Reflectance_Band6,0.1547,0.2572,4.4889,0.1025,0.2244,0.0005,0.0215,20,20,100.00
A2008120,2008-04-29,MCD43A4,Nadir_Reflectance_Band6,0.1554,0.2583,4.5028,0.1029,0.2251,0.0005,0.0215,20,20,100.00
A2008121,2008-04-30,MCD43A4,Nadir_Reflectance_Band6,0.1561,0.2594,4.5185,0.1033,0.2259,0.0005,0.0216,20,20,100.00
A2008122,2008-05-01,MCD43A4,Nadir_Reflectance_Band6,0.1568,0.2604,4.5335,0.1036,0.2267,0.0005,0.0217,20,20,100.00
A2008123,2008-05-02,MCD43A4,Nadir_Reflectance_Band6,0.1780,0.2582,4.5587,0.0802,0.2279,0.0004,0.0195,20,20,100.00
A2008124,2008-05-03,MCD43A4,Nadir_Reflectance_Band6,0.1781,0.2581,4.5917,0.0800,0.2296,0.0004,0.0192,20,20,100.00
A2008125,2008-05-04,MCD43A4,Nadir_Reflectance_Band6,0.1667,0.2529,4.5824,0.0862,0.2291,0.0004,0.0195,20,20,100.00
A2008126,2008-05-05,MCD43A4,Nadir_Reflectance_Band6,0.1665,0.2537,4.5630,0.0872,0.2281,0.0004,0.0197,20,20,100.00
A2008127,2008-05-06,MCD43A4,Nadir_Reflectance_Band6,0.1675,0.2598,4.6003,0.0923,0.2300,0.0004,0.0205,20,20,100.00
A2008128,2008-05-07,MCD43A4,Nadir_Reflectance_Band6,0.1651,0.2580,4.6016,0.0929,0.2301,0.0004,0.0207,20,20,100.00
A2008129,2008-05-08,MCD43A4,Nadir_Reflectance_Band6,0.1609,0.2588,4.5920,0.0979,0.2296,0.0005,0.0224,20,20,100.00
A2008130,2008-05-09,MCD43A4,Nadir_Reflectance_Band6,0.1614,0.2595,4.6020,0.0981,0.2301,0.0005,0.0225,20,20,100.00
A2008131,2008-05-10,MCD43A4,Nadir_Reflectance_Band6,0.1618,0.2603,4.6126,0.0985,0.2306,0.0005,0.0226,20,20,100.00
A2008132,2008-05-11,MCD43A4,Nadir_Reflectance_Band6,0.1654,0.2609,4.6284,0.0955,0.2314,0.0005,0.0223,20,20,100.00
A2008133,2008-05-12,MCD43A4,Nadir_Reflectance_Band6,0.1669,0.2621,4.6666,0.0952,0.2333,0.0005,0.0221,20,20,100.00
A2008134,2008-05-13,MCD43A4,Nadir_Reflectance_Band6,0.1701,0.2659,4.6848,0.0958,0.2342,0.0005,0.0218,20,20,100.00
A2008135,2008-05-14,MCD43A4,Nadir_Reflectance_Band6,0.1715,0.2674,4.6705,0.0959,0.2335,0.0005,0.0219,20,20,100.00
A2008136,2008-05-15,MCD43A4,Nadir_Reflectance_Band6,0.1611,0.2713,4.6533,0.1102,0.2327,0.0006,0.0245,20,20,100.00
A2008137,2008-05-16,MCD43A4,Nadir_Reflectance_Band6,0.1612,0.2721,4.6647,0.1109,0.2332,0.0006,0.0246,20,20,100.00
A2008138,2008-05-17,MCD43A4,Nadir_Reflectance_Band6,0.1613,0.2729,4.6778,0.1116,0.2339,0.0006,0.0251,20,20,100.00
A2008139,2008-05-18,MCD43A4,Nadir_Reflectance_Band6,0.1614,0.2737,4.7043,0.1123,0.2352,0.0006,0.0247,20,20,100.00
A2008140,2008-05-19,MCD43A4,Nadir_Reflectance_Band6,0.1620,0.2747,4.7044,0.1127,0.2352,0.0006,0.0250,20,20,100.00
A2008141,2008-05-20,MCD43A4,Nadir_Reflectance_Band6,0.1531,0.2834,4.6471,0.1303,0.2324,0.0008,0.0282,20,20,100.00
A2008142,2008-05-21,MCD43A4,Nadir_Reflectance_Band6,0.1575,0.2682,4.6228,0.1107,0.2311,0.0006,0.0253,20,20,100.00
A2008143,2008-05-22,MCD43A4,Nadir_Reflectance_Band6,0.1582,0.2676,4.6648,0.1094,0.2332,0.0006,0.0251,20,20,100.00
A2008144,2008-05-23,MCD43A4,Nadir_Reflectance_Band6,0.1550,0.2606,4.6195,0.1056,0.2310,0.0006,0.0248,20,20,100.00
A2008145,2008-05-24,MCD43A4,Nadir_Reflectance_Band6,0.1513,0.2616,4.5351,0.1103,0.2268,0.0006,0.0253,20,20,100.00
A2008146,2008-05-25,MCD43A4,Nadir_Reflectance_Band6,0.1657,0.2494,4.5860,0.0837,0.2293,0.0004,0.0200,20,20,100.00
A2008147,2008-05-26,MCD43A4,Nadir_Reflectance_Band6,0.1661,0.2495,4.4842,0.0834,0.2242,0.0004,0.0204,20,20,100.00
A2008148,2008-05-27,MCD43A4,Nadir_Reflectance_Band6,0.1802,0.2544,4.6035,0.0742,0.2302,0.0003,0.0171,20,20,100.00
A2008149,2008-05-28,MCD43A4,Nadir_Reflectance_Band6,0.1803,0.2546,4.5948,0.0743,0.2297,0.0003,0.0174,20,20,100.00
A2008150,2008-05-29,MCD43A4,Nadir_Reflectance_Band6,0.1772,0.2535,4.5794,0.0763,0.2290,0.0003,0.0177,20,20,100.00
A2008151,2008-05-30,MCD43A4,Nadir_Reflectance_Band6,0.1777,0.2538,4.5845,0.0761,0.2292,0.0003,0.0177,20,20,100.00
A2008152,2008-05-31,MCD43A4,Nadir_Reflectance_Band6,0.1837,0.2540,4.6062,0.0703,0.2303,0.0003,0.0166,20,20,100.00
A2008153,2008-06-01,MCD43A4,Nadir_Reflectance_Band6,0.1843,0.2543,4.6126,0.0700,0.2306,0.0003,0.0166,20,20,100.00
A2008154,2008-06-02,MCD43A4,Nadir_Reflectance_Band6,0.1850,0.2547,4.6174,0.0697,0.2309,0.0003,0.0166,20,20,100.00
A2008155,2008-06-03,MCD43A4,Nadir_Reflectance_Band6,0.1856,0.2551,4.6206,0.0695,0.2310,0.0003,0.0163,20,20,100.00
A2008156,2008-06-04,MCD43A4,Nadir_Reflectance_Band6,0.1856,0.2553,4.6238,0.0697,0.2312,0.0003,0.0163,20,20,100.00
A2008157,2008-06-05,MCD43A4,Nadir_Reflectance_Band6,0.1813,0.2555,4.6218,0.0742,0.2311,0.0003,0.0168,20,20,100.00
A2008158,2008-06-06,MCD43A4,Nadir_Reflectance_Band6,0.1832,0.2554,4.6468,0.0722,0.2323,0.0003,0.0164,20,20,100.00
A2008159,2008-06-07,MCD43A4,Nadir_Reflectance_Band6,0.1829,0.2562,4.6444,0.0733,0.2322,0.0003,0.0166,20,20,100.00
A2008160,2008-06-08,MCD43A4,Nadir_Reflectance_Band6,0.1926,0.2583,4.6851,0.0657,0.2343,0.0002,0.0154,20,20,100.00
A2008161,2008-06-09,MCD43A4,Nadir_Reflectance_Band6,0.1907,0.2570,4.6645,0.0663,0.2332,0.0003,0.0158,20,20,100.00
A2008162,2008-06-10,MCD43A4,Nadir_Reflectance_Band6,0.1869,0.2594,4.6956,0.0725,0.2348,0.0003,0.0186,20,20,100.00
A2008163,2008-06-11,MCD43A4,Nadir_Reflectance_Band6,0.1866,0.2593,4.7535,0.0727,0.2377,0.0003,0.0171,20,20,100.00
A2008164,2008-06-12,MCD43A4,Nadir_Reflectance_Band6,0.1850,0.2628,4.7387,0.0778,0.2369,0.0003,0.0185,20,20,100.00
A2008165,2008-06-13,MCD43A4,Nadir_Reflectance_Band6,0.1843,0.2499,4.5592,0.0656,0.2280,0.0003,0.0185,20,20,100.00
A2008166,2008-06-14,MCD43A4,Nadir_Reflectance_Band6,0.1791,0.2489,4.5138,0.0698,0.2257,0.0003,0.0167,20,20,100.00
A2008167,2008-06-15,MCD43A4,Nadir_Reflectance_Band6,0.1746,0.2490,4.4483,0.0744,0.2224,0.0003,0.0183,20,20,100.00
A2008168,2008-06-16,MCD43A4,Nadir_Reflectance_Band6,0.1531,0.2437,4.4564,0.0906,0.2228,0.0005,0.0217,20,20,100.00
A2008169,2008-06-17,MCD43A4,Nadir_Reflectance_Band6,0.1534,0.2438,4.4584,0.0904,0.2229,0.0005,0.0218,20,20,100.00
A2008170,2008-06-18,MCD43A4,Nadir_Reflectance_Band6,0.1533,0.2471,4.4463,0.0938,0.2223,0.0005,0.0212,20,20,100.00
A2008171,2008-06-19,MCD43A4,Nadir_Reflectance_Band6,0.1539,0.2459,4.5093,0.0920,0.2255,0.0004,0.0206,20,20,100.00
A2008172,2008-06-20,MCD43A4,Nadir_Reflectance_Band6,0.1538,0.2458,4.5072,0.0920,0.2254,0.0004,0.0205,20,20,100.00
A2008173,2008-06-21,MCD43A4,Nadir_Reflectance_Band6,0.1555,0.2458,4.5048,0.0903,0.2252,0.0004,0.0204,20,20,100.00
A2008174,2008-06-22,MCD43A4,Nadir_Reflectance_Band6,0.1554,0.2483,4.5367,0.0929,0.2268,0.0004,0.0209,20,20,100.00
A2008175,2008-06-23,MCD43A4,Nadir_Reflectance_Band6,0.1551,0.2485,4.5374,0.0934,0.2269,0.0004,0.0210,20,20,100.00
A2008176,2008-06-24,MCD43A4,Nadir_Reflectance_Band6,0.1536,0.2487,4.5582,0.0951,0.2279,0.0004,0.0208,20,20,100.00
A2008177,2008-06-25,MCD43A4,Nadir_Reflectance_Band6,0.1557,0.2494,4.5400,0.0937,0.2270,0.0004,0.0204,20,20,100.00
A2008178,2008-06-26,MCD43A4,Nadir_Reflectance_Band6,0.1536,0.2525,4.5173,0.0989,0.2259,0.0005,0.0216,20,20,100.00
A2008179,2008-06-27,MCD43A4,Nadir_Reflectance_Band6,0.1536,0.2525,4.5150,0.0989,0.2257,0.0005,0.0216,20,20,100.00
A2008180,2008-06-28,MCD43A4,Nadir_Reflectance_Band6,0.1571,0.2582,4.6329,0.1011,0.2316,0.0005,0.0214,20,20,100.00
A2008181,2008-06-29,MCD43A4,Nadir_Reflectance_Band6,0.1566,0.2616,4.0955,0.1050,0.2275,0.0008,0.0279,20,18,90.00
A2008182,2008-06-30,MCD43A4,Nadir_Reflectance_Band6,0.1563,0.2611,4.6465,0.1048,0.2323,0.0005,0.0222,20,20,100.00
A2008183,2008-07-01,MCD43A4,Nadir_Reflectance_Band6,0.1560,0.2673,4.7135,0.1113,0.2357,0.0006,0.0235,20,20,100.00
A2008184,2008-07-02,MCD43A4,Nadir_Reflectance_Band6,0.1555,0.2667,4.7249,0.1112,0.2362,0.0006,0.0235,20,20,100.00
A2008185,2008-07-03,MCD43A4,Nadir_Reflectance_Band6,0.1558,0.2666,4.7064,0.1108,0.2353,0.0006,0.0240,20,20,100.00
A2008186,2008-07-04,MCD43A4,Nadir_Reflectance_Band6,0.1572,0.2638,4.7034,0.1066,0.2352,0.0006,0.0243,20,20,100.00
A2008187,2008-07-05,MCD43A4,Nadir_Reflectance_Band6,0.1559,0.2640,4.7125,0.1081,0.2356,0.0005,0.0228,20,20,100.00
A2008188,2008-07-06,MCD43A4,Nadir_Reflectance_Band6,0.1560,0.2637,4.6976,0.1077,0.2349,0.0005,0.0229,20,20,100.00
A2008189,2008-07-07,MCD43A4,Nadir_Reflectance_Band6,0.1558,0.2633,4.6915,0.1075,0.2346,0.0005,0.0228,20,20,100.00
A2008190,2008-07-08,MCD43A4,Nadir_Reflectance_Band6,0.1550,0.2608,4.6759,0.1058,0.2338,0.0005,0.0227,20,20,100.00
A2008191,2008-07-09,MCD43A4,Nadir_Reflectance_Band6,0.1547,0.2603,4.6683,0.1056,0.2334,0.0005,0.0227,20,20,100.00
A2008192,2008-07-10,MCD43A4,Nadir_Reflectance_Band6,0.1588,0.2607,4.6647,0.1019,0.2332,0.0005,0.0228,20,20,100.00
A2008193,2008-07-11,MCD43A4,Nadir_Reflectance_Band6,0.1544,0.2604,4.6412,0.1060,0.2321,0.0006,0.0236,20,20,100.00
A2008194,2008-07-12,MCD43A4,Nadir_Reflectance_Band6,0.1539,0.2585,4.6381,0.1046,0.2319,0.0006,0.0235,20,20,100.00
A2008195,2008-07-13,MCD43A4,Nadir_Reflectance_Band6,0.1536,0.2581,4.6339,0.1045,0.2317,0.0005,0.0234,20,20,100.00
A2008196,2008-07-14,MCD43A4,Nadir_Reflectance_Band6,0.1447,0.2555,4.5794,0.1108,0.2290,0.0006,0.0238,20,20,100.00
A2008197,2008-07-15,MCD43A4,Nadir_Reflectance_Band6,0.1353,0.2525,4.5166,0.1172,0.2258,0.0006,0.0247,20,20,100.00
A2008198,2008-07-16,MCD43A4,Nadir_Reflectance_Band6,0.1353,0.2522,4.5472,0.1169,0.2274,0.0006,0.0245,20,20,100.00
A2008199,2008-07-17,MCD43A4,Nadir_Reflectance_Band6,0.1311,0.2512,4.4340,0.1201,0.2217,0.0006,0.0254,20,20,100.00
A2008200,2008-07-18,MCD43A4,Nadir_Reflectance_Band6,0.1310,0.2508,4.4072,0.1198,0.2204,0.0007,0.0264,20,20,100.00
A2008201,2008-07-19,MCD43A4,Nadir_Reflectance_Band6,0.1309,0.2504,4.4006,0.1195,0.2200,0.0007,0.0264,20,20,100.00
A2008202,2008-07-20,MCD43A4,Nadir_Reflectance_Band6,0.1145,0.2486,4.3885,0.1341,0.2194,0.0009,0.0303,20,20,100.00
A2008203,2008-07-21,MCD43A4,Nadir_Reflectance_Band6,0.1796,0.2540,2.6618,0.0744,0.2218,0.0006,0.0236,20,12,60.00
A2008204,2008-07-22,MCD43A4,Nadir_Reflectance_Band6,0.1790,0.2536,2.6554,0.0746,0.2213,0.0006,0.0237,20,12,60.00
A2008205,2008-07-23,MCD43A4,Nadir_Reflectance_Band6,0.1783,0.2531,2.6489,0.0748,0.2207,0.0006,0.0238,20,12,60.00
A2008206,2008-07-24,MCD43A4,Nadir_Reflectance_Band6,0.1812,0.2195,0.4007,0.0383,0.2004,0.0004,0.0192,20,2,10.00
A2008207,2008-07-25,MCD43A4,Nadir_Reflectance_Band6,0.1808,0.2192,0.4000,0.0384,0.2000,0.0004,0.0192,20,2,10.00
A2008208,2008-07-26,MCD43A4,Nadir_Reflectance_Band6,0.1765,0.2374,2.7346,0.0609,0.1953,0.0004,0.0196,20,14,70.00
A2008209,2008-07-27,MCD43A4,Nadir_Reflectance_Band6,0.1762,0.2367,2.7286,0.0605,0.1949,0.0004,0.0193,20,14,70.00
A2008210,2008-07-28,MCD43A4,Nadir_Reflectance_Band6,0.1651,0.2083,2.2171,0.0432,0.1848,0.0001,0.0107,20,12,60.00
A2008211,2008-07-29,MCD43A4,Nadir_Reflectance_Band6,0.1356,0.2330,3.9669,0.0974,0.1983,0.0005,0.0218,20,20,100.00
A2008212,2008-07-30,MCD43A4,Nadir_Reflectance_Band6,0.1354,0.2325,3.9589,0.0971,0.1979,0.0005,0.0217,20,20,100.00
A2008213,2008-07-31,MCD43A4,Nadir_Reflectance_Band6,0.1322,0.2319,3.9474,0.0997,0.1974,0.0005,0.0216,20,20,100.00
A2008214,2008-08-01,MCD43A4,Nadir_Reflectance_Band6,0.1321,0.2313,3.9386,0.0992,0.1969,0.0005,0.0215,20,20,100.00
A2008215,2008-08-02,MCD43A4,Nadir_Reflectance_Band6,0.1319,0.2308,3.9365,0.0989,0.1968,0.0005,0.0213,20,20,100.00
A2008216,2008-08-03,MCD43A4,Nadir_Reflectance_Band6,0.1295,0.2257,3.9039,0.0962,0.1952,0.0004,0.0201,20,20,100.00
A2008217,2008-08-04,MCD43A4,Nadir_Reflectance_Band6,0.1293,0.2252,3.8799,0.0959,0.1940,0.0004,0.0197,20,20,100.00
A2008218,2008-08-05,MCD43A4,Nadir_Reflectance_Band6,0.1290,0.2247,3.8727,0.0957,0.1936,0.0004,0.0197,20,20,100.00
A2008219,2008-08-06,MCD43A4,Nadir_Reflectance_Band6,0.1287,0.2240,3.8598,0.0953,0.1930,0.0004,0.0196,20,20,100.00
A2008220,2008-08-07,MCD43A4,Nadir_Reflectance_Band6,0.1285,0.2233,3.8466,0.0948,0.1923,0.0004,0.0194,20,20,100.00
A2008221,2008-08-08,MCD43A4,Nadir_Reflectance_Band6,0.1282,0.2227,3.8338,0.0945,0.1917,0.0004,0.0193,20,20,100.00
A2008222,2008-08-09,MCD43A4,Nadir_Reflectance_Band6,0.1279,0.2221,3.8210,0.0942,0.1910,0.0004,0.0192,20,20,100.00
A2008223,2008-08-10,MCD43A4,Nadir_Reflectance_Band6,0.1288,0.2238,3.8220,0.0950,0.1911,0.0004,0.0209,20,20,100.00
A2008224,2008-08-11,MCD43A4,Nadir_Reflectance_Band6,0.1276,0.2207,3.7881,0.0931,0.1894,0.0004,0.0207,20,20,100.00
A2008225,2008-08-12,MCD43A4,Nadir_Reflectance_Band6,0.1275,0.2200,3.7760,0.0925,0.1888,0.0004,0.0206,20,20,100.00
A2008226,2008-08-13,MCD43A4,Nadir_Reflectance_Band6,0.1273,0.2193,3.7634,0.0920,0.1882,0.0004,0.0205,20,20,100.00
A2008227,2008-08-14,MCD43A4,Nadir_Reflectance_Band6,0.1265,0.2148,3.6305,0.0883,0.1815,0.0004,0.0198,20,20,100.00
A2008228,2008-08-15,MCD43A4,Nadir_Reflectance_Band6,0.1296,0.2139,3.6192,0.0843,0.1810,0.0004,0.0196,20,20,100.00
A2008229,2008-08-16,MCD43A4,Nadir_Reflectance_Band6,0.1301,0.2140,3.6221,0.0839,0.1811,0.0004,0.0199,20,20,100.00
A2008230,2008-08-17,MCD43A4,Nadir_Reflectance_Band6,0.1295,0.2133,3.6945,0.0838,0.1847,0.0004,0.0196,20,20,100.00
A2008231,2008-08-18,MCD43A4,Nadir_Reflectance_Band6,0.1292,0.2124,3.7033,0.0832,0.1852,0.0004,0.0189,20,20,100.00
A2008232,2008-08-19,MCD43A4,Nadir_Reflectance_Band6,0.1251,0.2184,3.6686,0.0933,0.1834,0.0005,0.0224,20,20,100.00
A2008233,2008-08-20,MCD43A4,Nadir_Reflectance_Band6,0.1361,0.2038,3.6428,0.0677,0.1821,0.0003,0.0180,20,20,100.00
A2008234,2008-08-21,MCD43A4,Nadir_Reflectance_Band6,0.1355,0.2031,3.6318,0.0676,0.1816,0.0003,0.0178,20,20,100.00
A2008235,2008-08-22,MCD43A4,Nadir_Reflectance_Band6,0.1349,0.2023,3.6200,0.0674,0.1810,0.0003,0.0177,20,20,100.00
A2008236,2008-08-23,MCD43A4,Nadir_Reflectance_Band6,0.1324,0.2001,3.5407,0.0677,0.1770,0.0003,0.0164,20,20,100.00
A2008237,2008-08-24,MCD43A4,Nadir_Reflectance_Band6,0.1338,0.1987,3.5552,0.0649,0.1778,0.0002,0.0157,20,20,100.00
A2008238,2008-08-25,MCD43A4,Nadir_Reflectance_Band6,0.1332,0.1982,3.5425,0.0650,0.1771,0.0002,0.0156,20,20,100.00
A2008239,2008-08-26,MCD43A4,Nadir_Reflectance_Band6,0.1326,0.1977,3.5262,0.0651,0.1763,0.0002,0.0157,20,20,100.00
A2008240,2008-08-27,MCD43A4,Nadir_Reflectance_Band6,0.1330,0.1981,3.5228,0.0651,0.1761,0.0003,0.0160,20,20,100.00
A2008241,2008-08-28,MCD43A4,Nadir_Reflectance_Band6,0.1326,0.1974,3.5088,0.0648,0.1754,0.0003,0.0159,20,20,100.00
A2008242,2008-08-29,MCD43A4,Nadir_Reflectance_Band6,0.1282,0.1982,3.5219,0.0700,0.1761,0.0003,0.0162,20,20,100.00
A2008243,2008-08-30,MCD43A4,Nadir_Reflectance_Band6,0.1277,0.1975,3.5082,0.0698,0.1754,0.0003,0.0162,20,20,100.00
A2008244,2008-08-31,MCD43A4,Nadir_Reflectance_Band6,0.1232,0.1984,3.4895,0.0752,0.1745,0.0003,0.0179,20,20,100.00
A2008245,2008-09-01,MCD43A4,Nadir_Reflectance_Band6,0.1226,0.1978,3.4772,0.0752,0.1739,0.0003,0.0178,20,20,100.00
A2008246,2008-09-02,MCD43A4,Nadir_Reflectance_Band6,0.1208,0.1971,3.4169,0.0763,0.1708,0.0003,0.0182,20,20,100.00
A2008247,2008-09-03,MCD43A4,Nadir_Reflectance_Band6,0.1135,0.1937,3.4355,0.0802,0.1718,0.0004,0.0191,20,20,100.00
A2008248,2008-09-04,MCD43A4,Nadir_Reflectance_Band6,0.1112,0.1934,3.4404,0.0822,0.1720,0.0004,0.0198,20,20,100.00
A2008249,2008-09-05,MCD43A4,Nadir_Reflectance_Band6,0.1104,0.1916,3.3881,0.0812,0.1694,0.0004,0.0193,20,20,100.00
A2008250,2008-09-06,MCD43A4,Nadir_Reflectance_Band6,0.1119,0.1899,3.3650,0.0780,0.1683,0.0003,0.0178,20,20,100.00
A2008251,2008-09-07,MCD43A4,Nadir_Reflectance_Band6,0.1115,0.1891,3.3476,0.0776,0.1674,0.0003,0.0177,20,20,100.00
A2008252,2008-09-08,MCD43A4,Nadir_Reflectance_Band6,0.1107,0.1903,3.3780,0.0796,0.1689,0.0003,0.0175,20,20,100.00
A2008253,2008-09-09,MCD43A4,Nadir_Reflectance_Band6,0.1127,0.1932,3.4107,0.0805,0.1705,0.0003,0.0179,20,20,100.00
A2008254,2008-09-10,MCD43A4,Nadir_Reflectance_Band6,0.1129,0.1956,3.4383,0.0827,0.1719,0.0003,0.0182,20,20,100.00
A2008255,2008-09-11,MCD43A4,Nadir_Reflectance_Band6,0.1125,0.1949,3.4239,0.0824,0.1712,0.0003,0.0181,20,20,100.00
A2008256,2008-09-12,MCD43A4,Nadir_Reflectance_Band6,0.1120,0.1941,3.4069,0.0821,0.1703,0.0003,0.0180,20,20,100.00
A2008257,2008-09-13,MCD43A4,Nadir_Reflectance_Band6,0.1117,0.1935,3.3949,0.0818,0.1697,0.0003,0.0180,20,20,100.00
A2008258,2008-09-14,MCD43A4,Nadir_Reflectance_Band6,0.1080,0.1934,3.3637,0.0854,0.1682,0.0004,0.0188,20,20,100.00
A2008259,2008-09-15,MCD43A4,Nadir_Reflectance_Band6,0.1077,0.1928,3.3549,0.0851,0.1677,0.0003,0.0187,20,20,100.00
A2008260,2008-09-16,MCD43A4,Nadir_Reflectance_Band6,0.1073,0.1921,3.3460,0.0848,0.1673,0.0003,0.0186,20,20,100.00
A2008261,2008-09-17,MCD43A4,Nadir_Reflectance_Band6,0.1070,0.1914,3.3326,0.0844,0.1666,0.0003,0.0185,20,20,100.00
A2008262,2008-09-18,MCD43A4,Nadir_Reflectance_Band6,0.1065,0.1904,3.3153,0.0839,0.1658,0.0003,0.0184,20,20,100.00
A2008263,2008-09-19,MCD43A4,Nadir_Reflectance_Band6,0.1099,0.1921,3.3674,0.0822,0.1684,0.0004,0.0188,20,20,100.00
A2008264,2008-09-20,MCD43A4,Nadir_Reflectance_Band6,0.1061,0.1922,3.3440,0.0861,0.1672,0.0004,0.0192,20,20,100.00
A2008265,2008-09-21,MCD43A4,Nadir_Reflectance_Band6,0.1097,0.1947,3.3457,0.0850,0.1673,0.0005,0.0213,20,20,100.00
A2008266,2008-09-22,MCD43A4,Nadir_Reflectance_Band6,0.1087,0.1904,3.1700,0.0817,0.1585,0.0004,0.0202,20,20,100.00
A2008267,2008-09-23,MCD43A4,Nadir_Reflectance_Band6,0.1100,0.1939,3.1812,0.0839,0.1591,0.0004,0.0191,20,20,100.00
A2008268,2008-09-24,MCD43A4,Nadir_Reflectance_Band6,0.1074,0.1958,3.1469,0.0884,0.1573,0.0005,0.0219,20,20,100.00
A2008269,2008-09-25,MCD43A4,Nadir_Reflectance_Band6,0.0965,0.1990,3.1727,0.1025,0.1586,0.0006,0.0236,20,20,100.00
A2008270,2008-09-26,MCD43A4,Nadir_Reflectance_Band6,0.0939,0.1947,3.0883,0.1008,0.1544,0.0006,0.0239,20,20,100.00
A2008271,2008-09-27,MCD43A4,Nadir_Reflectance_Band6,0.0935,0.1934,3.0715,0.0999,0.1536,0.0006,0.0237,20,20,100.00
A2008272,2008-09-28,MCD43A4,Nadir_Reflectance_Band6,0.0937,0.1909,2.9753,0.0972,0.1488,0.0005,0.0218,20,20,100.00
A2008273,2008-09-29,MCD43A4,Nadir_Reflectance_Band6,0.0933,0.1896,2.9589,0.0963,0.1479,0.0005,0.0216,20,20,100.00
A2008274,2008-09-30,MCD43A4,Nadir_Reflectance_Band6,0.0930,0.1883,2.9437,0.0953,0.1472,0.0005,0.0214,20,20,100.00
A2008275,2008-10-01,MCD43A4,Nadir_Reflectance_Band6,0.0855,0.1871,2.8837,0.1016,0.1442,0.0006,0.0241,20,20,100.00
A2008276,2008-10-02,MCD43A4,Nadir_Reflectance_Band6,0.0831,0.1816,3.0018,0.0985,0.1501,0.0005,0.0230,20,20,100.00
A2008277,2008-10-03,MCD43A4,Nadir_Reflectance_Band6,0.0846,0.1808,3.0042,0.0962,0.1502,0.0005,0.0222,20,20,100.00
A2008278,2008-10-04,MCD43A4,Nadir_Reflectance_Band6,0.0831,0.1819,3.0142,0.0988,0.1507,0.0005,0.0227,20,20,100.00
A2008279,2008-10-05,MCD43A4,Nadir_Reflectance_Band6,0.0899,0.1811,3.0084,0.0912,0.1504,0.0005,0.0214,20,20,100.00
A2008280,2008-10-06,MCD43A4,Nadir_Reflectance_Band6,0.0881,0.1795,3.0023,0.0914,0.1501,0.0004,0.0212,20,20,100.00
A2008281,2008-10-07,MCD43A4,Nadir_Reflectance_Band6,0.0877,0.1787,2.9893,0.0910,0.1495,0.0004,0.0211,20,20,100.00
A2008282,2008-10-08,MCD43A4,Nadir_Reflectance_Band6,0.0940,0.1758,2.9823,0.0818,0.1491,0.0004,0.0189,20,20,100.00
A2008283,2008-10-09,MCD43A4,Nadir_Reflectance_Band6,0.0938,0.1847,3.0676,0.0909,0.1534,0.0004,0.0202,20,20,100.00
A2008284,2008-10-10,MCD43A4,Nadir_Reflectance_Band6,0.0973,0.1855,3.0879,0.0882,0.1544,0.0004,0.0191,20,20,100.00
A2008285,2008-10-11,MCD43A4,Nadir_Reflectance_Band6,0.0983,0.1763,3.0365,0.0780,0.1518,0.0004,0.0199,20,20,100.00
A2008286,2008-10-12,MCD43A4,Nadir_Reflectance_Band6,0.0990,0.1808,3.0284,0.0818,0.1514,0.0004,0.0200,20,20,100.00
A2008287,2008-10-13,MCD43A4,Nadir_Reflectance_Band6,0.0988,0.1815,3.0228,0.0827,0.1511,0.0004,0.0190,20,20,100.00
A2008288,2008-10-14,MCD43A4,Nadir_Reflectance_Band6,0.0992,0.1865,3.0944,0.0873,0.1547,0.0004,0.0205,20,20,100.00
A2008289,2008-10-15,MCD43A4,Nadir_Reflectance_Band6,0.0995,0.1855,3.0813,0.0860,0.1541,0.0004,0.0201,20,20,100.00
A2008290,2008-10-16,MCD43A4,Nadir_Reflectance_Band6,0.0993,0.1843,3.0657,0.0850,0.1533,0.0004,0.0199,20,20,100.00
A2008291,2008-10-17,MCD43A4,Nadir_Reflectance_Band6,0.1127,0.1833,3.0585,0.0706,0.1529,0.0004,0.0190,20,20,100.00
A2008292,2008-10-18,MCD43A4,Nadir_Reflectance_Band6,0.1137,0.1835,3.0228,0.0698,0.1511,0.0003,0.0183,20,20,100.00
A2008293,2008-10-19,MCD43A4,Nadir_Reflectance_Band6,0.1140,0.1796,3.0280,0.0656,0.1514,0.0003,0.0165,20,20,100.00
A2008294,2008-10-20,MCD43A4,Nadir_Reflectance_Band6,0.1110,0.1782,2.9819,0.0672,0.1491,0.0003,0.0165,20,20,100.00
A2008295,2008-10-21,MCD43A4,Nadir_Reflectance_Band6,0.1029,0.1771,2.9438,0.0742,0.1472,0.0003,0.0181,20,20,100.00
A2008296,2008-10-22,MCD43A4,Nadir_Reflectance_Band6,0.0845,0.1751,2.9038,0.0906,0.1452,0.0004,0.0201,20,20,100.00
A2008297,2008-10-23,MCD43A4,Nadir_Reflectance_Band6,0.0838,0.1744,2.8478,0.0906,0.1424,0.0005,0.0214,20,20,100.00
