date[YYYYDDD],date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2000119,2000-04-28,MCD43A4,Nadir_Reflectance_Band7,0.0640,0.2140,2.9393,0.1500,0.1176,0.0013,0.0367,25,25,100.00
A2000120,2000-04-29,MCD43A4,Nadir_Reflectance_Band7,0.0641,0.2135,2.9485,0.1494,0.1179,0.0014,0.0369,25,25,100.00
A2000121,2000-04-30,MCD43A4,Nadir_Reflectance_Band7,0.0642,0.2129,2.9579,0.1487,0.1183,0.0014,0.0370,25,25,100.00
A2000122,2000-05-01,MCD43A4,Nadir_Reflectance_Band7,0.0643,0.1882,2.8918,0.1239,0.1157,0.0010,0.0322,25,25,100.00
A2000123,2000-05-02,MCD43A4,Nadir_Reflectance_Band7,0.0644,0.1889,2.8997,0.1245,0.1160,0.0010,0.0324,25,25,100.00
A2000124,2000-05-03,MCD43A4,Nadir_Reflectance_Band7,0.0644,0.1895,2.9073,0.1251,0.1163,0.0011,0.0325,25,25,100.00
A2000125,2000-05-04,MCD43A4,Nadir_Reflectance_Band7,0.0646,0.1913,2.9338,0.1267,0.1174,0.0011,0.0332,25,25,100.00
A2000126,2000-05-05,MCD43A4,Nadir_Reflectance_Band7,0.0641,0.1590,2.6767,0.0949,0.1071,0.0007,0.0272,25,25,100.00
A2000127,2000-05-06,MCD43A4,Nadir_Reflectance_Band7,0.0903,0.1761,3.1568,0.0858,0.1263,0.0006,0.0247,25,25,100.00
A2000128,2000-05-07,MCD43A4,Nadir_Reflectance_Band7,0.0900,0.1771,3.1699,0.0871,0.1268,0.0006,0.0250,25,25,100.00
A2000129,2000-05-08,MCD43A4,Nadir_Reflectance_Band7,0.0897,0.1780,3.1829,0.0883,0.1273,0.0006,0.0253,25,25,100.00
A2000130,2000-05-09,MCD43A4,Nadir_Reflectance_Band7,0.0894,0.1790,3.1808,0.0896,0.1272,0.0007,0.0257,25,25,100.00
A2000131,2000-05-10,MCD43A4,Nadir_Reflectance_Band7,0.0693,0.1773,2.9509,0.1080,0.1180,0.0010,0.0317,25,25,100.00
A2000132,2000-05-11,MCD43A4,Nadir_Reflectance_Band7,0.0696,0.1782,2.9547,0.1086,0.1182,0.0010,0.0321,25,25,100.00
A2000133,2000-05-12,MCD43A4,Nadir_Reflectance_Band7,0.1099,0.2093,3.5585,0.0994,0.1423,0.0011,0.0339,25,25,100.00
A2000134,2000-05-13,MCD43A4,Nadir_Reflectance_Band7,0.1041,0.2170,3.6075,0.1129,0.1443,0.0014,0.0371,25,25,100.00
A2000135,2000-05-14,MCD43A4,Nadir_Reflectance_Band7,0.0886,0.1811,3.0114,0.0925,0.1205,0.0008,0.0290,25,25,100.00
A2000136,2000-05-15,MCD43A4,Nadir_Reflectance_Band7,0.0878,0.1815,3.0017,0.0937,0.1201,0.0009,0.0295,25,25,100.00
A2000137,2000-05-16,MCD43A4,Nadir_Reflectance_Band7,0.0871,0.2021,3.1838,0.1150,0.1274,0.0013,0.0363,25,25,100.00
A2000138,2000-05-17,MCD43A4,Nadir_Reflectance_Band7,0.0863,0.2030,3.1794,0.1167,0.1272,0.0014,0.0369,25,25,100.00
A2000139,2000-05-18,MCD43A4,Nadir_Reflectance_Band7,0.0855,0.2038,3.1747,0.1183,0.1270,0.0014,0.0375,25,25,100.00
A2000140,2000-05-19,MCD43A4,Nadir_Reflectance_Band7,0.0847,0.2046,3.1695,0.1199,0.1268,0.0014,0.0381,25,25,100.00
A2000141,2000-05-20,MCD43A4,Nadir_Reflectance_Band7,0.0839,0.2033,3.1548,0.1194,0.1262,0.0014,0.0380,25,25,100.00
A2000142,2000-05-21,MCD43A4,Nadir_Reflectance_Band7,0.0920,0.2485,3.8099,0.1565,0.1524,0.0029,0.0539,25,25,100.00
A2000143,2000-05-22,MCD43A4,Nadir_Reflectance_Band7,0.0555,0.2214,3.1090,0.1659,0.1244,0.0036,0.0602,25,25,100.00
A2000144,2000-05-23,MCD43A4,Nadir_Reflectance_Band7,0.0730,0.2492,4.0173,0.1762,0.1607,0.0029,0.0541,25,25,100.00
A2000145,2000-05-24,MCD43A4,Nadir_Reflectance_Band7,0.0731,0.2525,4.0568,0.1794,0.1623,0.0029,0.0543,25,25,100.00
A2000146,2000-05-25,MCD43A4,Nadir_Reflectance_Band7,0.0731,0.2558,4.1880,0.1827,0.1675,0.0034,0.0581,25,25,100.00
A2000147,2000-05-26,MCD43A4,Nadir_Reflectance_Band7,0.0732,0.2591,4.2285,0.1859,0.1691,0.0034,0.0583,25,25,100.00
A2000148,2000-05-27,MCD43A4,Nadir_Reflectance_Band7,0.0732,0.2624,4.2690,0.1892,0.1708,0.0034,0.0584,25,25,100.00
A2000149,2000-05-28,MCD43A4,Nadir_Reflectance_Band7,0.0549,0.2370,2.8331,0.1821,0.1133,0.0039,0.0621,25,25,100.00
A2000150,2000-05-29,MCD43A4,Nadir_Reflectance_Band7,0.0371,0.2517,3.1098,0.2146,0.1296,0.0055,0.0742,25,24,96.00
A2000151,2000-05-30,MCD43A4,Nadir_Reflectance_Band7,0.1226,0.2583,2.5481,0.1357,0.1699,0.0027,0.0520,25,15,60.00
A2000152,2000-05-31,MCD43A4,Nadir_Reflectance_Band7,0.1201,0.2586,2.5263,0.1385,0.1684,0.0028,0.0533,25,15,60.00
A2000153,2000-06-01,MCD43A4,Nadir_Reflectance_Band7,0.1176,0.1311,1.1138,0.0135,0.1238,0.0000,0.0046,25,9,36.00
A2000154,2000-06-02,MCD43A4,Nadir_Reflectance_Band7,0.1151,0.1291,1.0914,0.0140,0.1213,0.0000,0.0045,25,9,36.00
A2000155,2000-06-03,MCD43A4,Nadir_Reflectance_Band7,0.1127,0.1272,1.0693,0.0145,0.1188,0.0000,0.0044,25,9,36.00
A2000156,2000-06-04,MCD43A4,Nadir_Reflectance_Band7,0.1103,0.1253,1.0477,0.0150,0.1164,0.0000,0.0044,25,9,36.00
A2000157,2000-06-05,MCD43A4,Nadir_Reflectance_Band7,0.1104,0.1256,1.0498,0.0152,0.1166,0.0000,0.0045,25,9,36.00
A2000158,2000-06-06,MCD43A4,Nadir_Reflectance_Band7,0.1106,0.1258,1.0519,0.0152,0.1169,0.0000,0.0045,25,9,36.00
A2000159,2000-06-07,MCD43A4,Nadir_Reflectance_Band7,0.1107,0.1261,1.0538,0.0154,0.1171,0.0000,0.0046,25,9,36.00
A2000160,2000-06-08,MCD43A4,Nadir_Reflectance_Band7,,,,,,,,25,0,0.00
A2000161,2000-06-09,MCD43A4,Nadir_Reflectance_Band7,,,,,,,,25,0,0.00
A2000162,2000-06-10,MCD43A4,Nadir_Reflectance_Band7,,,,,,,,25,0,0.00
A2000163,2000-06-11,MCD43A4,Nadir_Reflectance_Band7,,,,,,,,25,0,0.00
A2000164,2000-06-12,MCD43A4,Nadir_Reflectance_Band7,,,,,,,,25,0,0.00
A2000165,2000-06-13,MCD43A4,Nadir_Reflectance_Band7,0.2005,0.2005,0.2005,0.0000,0.2005,0.0000,0.0000,25,1,4.00
A2000166,2000-06-14,MCD43A4,Nadir_Reflectance_Band7,0.2004,0.2004,0.2004,0.0000,0.2004,0.0000,0.0000,25,1,4.00
A2000167,2000-06-15,MCD43A4,Nadir_Reflectance_Band7,0.2002,0.2002,0.2002,0.0000,0.2002,0.0000,0.0000,25,1,4.00
A2000168,2000-06-16,MCD43A4,Nadir_Reflectance_Band7,0.2013,0.2013,0.2013,0.0000,0.2013,0.0000,0.0000,25,1,4.00
A2000169,2000-06-17,MCD43A4,Nadir_Reflectance_Band7,0.2024,0.2024,0.2024,0.0000,0.2024,0.0000,0.0000,25,1,4.00
A2000170,2000-06-18,MCD43A4,Nadir_Reflectance_Band7,0.2035,0.2035,0.2035,0.0000,0.2035,0.0000,0.0000,25,1,4.00
A2000171,2000-06-19,MCD43A4,Nadir_Reflectance_Band7,0.2045,0.2045,0.2045,0.0000,0.2045,0.0000,0.0000,25,1,4.00
A2000172,2000-06-20,MCD43A4,Nadir_Reflectance_Band7,0.2055,0.2055,0.2055,0.0000,0.2055,0.0000,0.0000,25,1,4.00
A2000173,2000-06-21,MCD43A4,Nadir_Reflectance_Band7,0.2055,0.2932,0.7704,0.0877,0.2568,0.0014,0.0373,25,3,12.00
A2000174,2000-06-22,MCD43A4,Nadir_Reflectance_Band7,0.1875,0.2828,2.2027,0.0953,0.2447,0.0011,0.0325,25,9,36.00
A2000175,2000-06-23,MCD43A4,Nadir_Reflectance_Band7,0.1287,0.2835,3.2152,0.1548,0.2009,0.0034,0.0581,25,16,64.00
A2000176,2000-06-24,MCD43A4,Nadir_Reflectance_Band7,0.0412,0.2627,2.5607,0.2215,0.1024,0.0031,0.0558,25,25,100.00
