"","UD","prrD","SD","pop","DD","psrD","RD","trs_sos25","trs_sos50","trs_sos75","trs_eos90","trs_eos75","trs_eos50","trs_eos25","maxline","baseline","ampl_sos","ampl_eos","prr","psr","Gslope","Dslope","year","sitename","trs_sos25_mean.x","trs_sos25_mean.y","trs_sos50_mean"
"153",98,126,155,199,237,272,306,110,126,139,234,252,272,323,0.226627923021563,0.0922075874099959,0.134420335611567,0.117770625267655,0.00241214110836076,-0.00169204926108461,0.00113820053682772,-0.00103856970704884,2020,"DHB",116,116,130
"154",106,131,157,182,236,273,310,120,131,143,225,249,273,290,0.240524098900265,0.106548270968023,0.133975827932241,0.121778201967164,0.00266635253545489,-0.00162545195142246,0.00175907249816893,-0.000800664628169893,2021,"DHB",116,116,130
"155",97,126,155,173,234,274,313,115,126,144,211,246,274,293,0.414354247727766,0.155093092249925,0.256506795292408,0.259261155477841,0.00450412721772894,-0.00325504512217867,0.00340399037318014,-0.00136112306630927,2000,"HLS",110,110,120
"156",106,126,147,189,229,268,306,118,126,136,219,239,268,285,0.432869365252997,0.15176887879811,0.273769649202112,0.281100486454887,0.00678539561233419,-0.00363582600032369,0.00305450335619764,-0.00210907180449757,2001,"HLS",110,110,120
"157",94,119,144,155,227,273,319,108,119,132,217,237,273,292,0.433426419851641,0.147869735910227,0.285556683941415,0.277416835408955,0.00576900542445382,-0.00298457282340303,0.00516150451903147,-0.00149130484276209,2002,"HLS",110,110,120
"158",99,120,140,151,218,271,325,112,120,130,200,234,271,292,0.475957662889823,0.161997695168945,0.313891081382319,0.313959967720878,0.00782684541669009,-0.00291874007282059,0.00702531375858201,-0.00150692750096694,2003,"HLS",110,110,120
"159",91,115,138,180,230,270,310,105,115,127,219,239,270,287,0.454820432837846,0.15851062096175,0.296309811876096,0.281817887092333,0.00639234027289125,-0.003507721278715,0.00294065990954802,-0.00198692896065365,2004,"HLS",110,110,120
"160",95,119,142,208,235,273,311,108,119,130,238,253,273,292,0.434959641962734,0.155336941434766,0.279622700527967,0.267893975323156,0.00605606897706529,-0.00347745858842209,0.00142674718401574,-0.00273709654222251,2005,"HLS",110,110,120
"161",104,125,146,159,222,264,307,117,125,134,207,237,264,284,0.486959134494653,0.163570184056233,0.32338895043842,0.307661364919327,0.00802248720485641,-0.00358723383832939,0.00669925075743629,-0.00168033509041787,2006,"HLS",110,110,120
"162",97,119,140,191,235,273,311,110,119,129,213,243,273,290,0.472124511035883,0.164813792922942,0.307310718112941,0.304700606439622,0.00719838434263808,-0.00397536037782647,0.00219778576717742,-0.00185437502170095,2007,"HLS",110,110,120
"163",93,117,142,158,240,275,309,105,117,128,211,230,275,291,0.466129478306174,0.151493818062986,0.314635660243188,0.285220458773112,0.00661005542658778,-0.00406221000459528,0.00522226772592811,-0.00139822795446471,2008,"HLS",110,110,120
"164",89,118,146,191,214,266,317,105,118,133,221,241,266,290,0.469747607444342,0.176074489680259,0.293673117764082,0.27929690129987,0.00528668184244568,-0.00269355864240063,0.0024044331674747,-0.00228168181826559,2009,"HLS",110,110,120
"165",106,129,151,169,198,268,337,120,129,139,204,231,268,293,0.493323801168736,0.181662865536035,0.310609931902824,0.311660935632702,0.00709402415898315,-0.00222900046176823,0.00549722381681164,-0.00190490540939575,2010,"HLS",110,110,120
"166",102,123,145,177,212,257,301,115,123,134,219,235,257,281,0.491270744428865,0.184935714728766,0.306335029700099,0.301920067869627,0.0072560923793653,-0.00338242645777802,0.00427205011824621,-0.00241351005401012,2011,"HLS",110,110,120
"167",100,123,145,178,220,262,305,114,123,133,199,230,262,280,0.512460224095561,0.172056491588702,0.340403732506858,0.315121479201222,0.00767602521153405,-0.00367659937404481,0.00421037730694592,-0.00204639747028426,2012,"HLS",110,110,120
"168",94,119,143,171,209,259,309,107,119,130,202,228,259,288,0.490894196882342,0.180844263139717,0.310049933742625,0.297879275690434,0.0064817782809338,-0.00294862113564448,0.00411250140622701,-0.00189339403001007,2013,"HLS",110,110,120
"169",88,115,141,168,222,268,313,104,115,129,222,243,268,290,0.490819389376321,0.191295160202235,0.299524229174086,0.297597196801401,0.0057912359939773,-0.00323808399062804,0.00382521740418552,-0.00186646112782067,2014,"HLS",110,110,120
"170",95,118,140,160,220,265,309,109,118,129,210,236,265,287,0.525389385960823,0.182946601152045,0.335981196179946,0.342442784808778,0.00771150772324503,-0.00378922286873993,0.00574043591180787,-0.00197367459057273,2015,"HLS",110,110,120
"171",95,116,137,147,228,277,327,108,116,126,211,223,277,298,0.450266408354325,0.183551820552623,0.266714587801703,0.263576413403856,0.00644072783834485,-0.00263875589445077,0.00581761408909255,-0.00111056804809111,2016,"HLS",110,110,120
"172",98,123,148,175,222,273,324,113,123,135,208,235,273,291,0.496494082846711,0.182999630009916,0.31278172980857,0.313494452836795,0.00637810386393503,-0.00301952782243334,0.00410763679867802,-0.00188526442771114,2017,"HLS",110,110,120
"173",87,113,139,169,204,260,316,102,113,126,216,233,260,287,0.488656613180574,0.169074471564077,0.307145608510487,0.319582141616497,0.00601084254758395,-0.00284460549232499,0.00378742768460421,-0.00226501635233489,2018,"HLS",110,110,120
"174",88,114,140,190,230,269,307,104,114,129,216,244,269,287,0.487405435730356,0.185838145942691,0.301567289787665,0.293821090533236,0.00594358605578657,-0.00377372651922344,0.0023231193470923,-0.00216694791543958,2019,"HLS",110,110,120
"175",94,120,147,165,231,269,308,108,120,133,213,240,269,285,0.471076910961146,0.193747612652905,0.277329298308241,0.264977438216379,0.00540628992871982,-0.00340238139727188,0.0043247730696858,-0.00152502614143611,2020,"HLS",110,110,120
"176",91,119,147,178,205,268,331,107,119,134,199,235,268,291,0.521840081928177,0.202088732653416,0.319751349274761,0.310248537336102,0.00584229177629436,-0.0024399508039906,0.0034120437838181,-0.0019527314804425,2021,"HLS",110,110,120
"177",117,177,238,238,245,274,303,139,177,215,252,262,274,293,0.183190140327772,0.0725352689435326,0.109887570121704,0.11065487138424,0.000909655264704875,-0.00190393197205655,0.000879521898497988,-0.00175428021613401,2000,"SS",123,123,156
"178",179,212,245,245,252,278,304,131,212,226,257,266,278,293,0.175680720598338,0.0684770986554714,0.102981885570222,0.107203621942867,0.00159255966403562,-0.00201637109865326,0.00159844180313333,-0.00188644347825415,2001,"SS",123,123,156
"179",92,157,NA,220,220,261,302,128,157,183,234,244,261,286,0.247864781807154,0.0678939481096065,0.179970833697548,0.159654968187999,0.0013950217708889,-0.00192404714385144,0.00145507946309039,-0.00204305461809763,2002,"SS",123,123,156
"180",85,139,193,222,233,272,311,107,139,168,241,253,272,293,0.22209010233282,0.0488288961247723,0.173261206208048,0.150912428126202,0.00161047262553859,-0.00192889498703764,0.00113103111280105,-0.00185305928554286,2003,"SS",123,123,156
"181",87,142,198,235,244,276,309,119,142,210,250,261,276,294,0.217315740418283,0.0637440954556561,0.153571644962627,0.138618174670942,0.00140230632003745,-0.00212288670166893,0.000794209287641626,-0.00200278674712597,2004,"SS",123,123,156
"182",90,144,199,230,232,272,312,118,144,201,244,254,272,294,0.243052880163579,0.0526648546151396,0.190388025548439,0.163730725006313,0.00177213209840452,-0.00202598444407919,0.00114126328277138,-0.00212278001692115,2005,"SS",123,123,156
"183",86,151,216,230,238,272,306,129,151,199,248,258,272,295,0.228107699194843,0.0705217093106082,0.157585989884234,0.153322337061582,0.00122179222911561,-0.00221834996062918,0.00111340711071447,-0.00208256886260529,2006,"SS",123,123,156
"184",53,153,NA,235,246,279,312,119,153,205,253,265,279,303,0.223761202775225,0.0643353113761625,0.153533060666793,0.159425891399063,0.00077210729413843,-0.0023838220616555,0.000933778497324852,-0.00207092572836252,2007,"SS",123,123,156
"185",69,148,228,236,249,281,313,114,148,180,252,265,281,298,0.237063948347698,0.0552511414304488,0.181812806917249,0.155770366629034,0.00115022527999439,-0.0023929694777976,0.00109272998615699,-0.00216337809122718,2008,"SS",123,123,156
"186",109,185,NA,234,242,279,317,124,185,206,249,260,279,298,0.240518598179621,0.0686802809384512,0.162149812955294,0.17183831724117,0.00106933545487196,-0.00227701313853168,0.00162267847424703,-0.00225904016801827,2009,"SS",123,123,156
"187",97,151,204,234,240,277,314,133,151,193,249,260,277,298,0.243181550999974,0.0735818087125083,0.169599742287466,0.16604648098276,0.00161059757950534,-0.00220505436502804,0.00116383464733237,-0.00220520221467584,2010,"SS",123,123,156
"188",90,142,193,219,238,275,312,122,142,188,246,259,275,302,0.21191368162053,0.0596522666333051,0.138042216505402,0.152261414987225,0.0013494156266506,-0.00203079566476489,0.000958451085750194,-0.00164906929259954,2011,"SS",123,123,156
"189",100,175,NA,232,243,282,321,126,175,204,250,262,282,301,0.262039741965593,0.0568098666360117,0.203329018228209,0.205229875329582,0.0013512216934662,-0.0025827773427534,0.00178202810428264,-0.00253645226746566,2012,"SS",123,123,156
"190",119,163,208,219,232,272,311,127,163,184,237,251,272,292,0.302588936127535,0.0699502337800665,0.232638702347469,0.223672879435591,0.00262736928230567,-0.00280189312096238,0.00243058675839357,-0.00259801085310516,2013,"SS",123,123,156
"191",86,156,NA,224,241,277,314,122,156,190,246,259,277,296,0.271295756817757,0.0719321663800197,0.193024581396449,0.199363590437737,0.00139546953825352,-0.00270390498035858,0.00154915445032055,-0.00245434820235376,2014,"SS",123,123,156
