MODIS_Date_AYYYYDDD,date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2005294,2005-10-21,MCD43A4,Nadir_Reflectance_Band6,0.1589,0.3828,6.4680,0.2239,0.2587,0.0033,0.0574,25,25,100.00
A2005295,2005-10-22,MCD43A4,Nadir_Reflectance_Band6,0.1599,0.3831,6.4822,0.2232,0.2593,0.0033,0.0574,25,25,100.00
A2005296,2005-10-23,MCD43A4,Nadir_Reflectance_Band6,0.1598,0.3828,6.5354,0.2230,0.2614,0.0033,0.0576,25,25,100.00
A2005297,2005-10-24,MCD43A4,Nadir_Reflectance_Band6,0.1533,0.3834,6.4707,0.2301,0.2588,0.0035,0.0589,25,25,100.00
A2005298,2005-10-25,MCD43A4,Nadir_Reflectance_Band6,0.1583,0.3870,6.5005,0.2287,0.2600,0.0036,0.0598,25,25,100.00
A2005299,2005-10-26,MCD43A4,Nadir_Reflectance_Band6,0.1629,0.3716,6.4806,0.2087,0.2592,0.0033,0.0579,25,25,100.00
A2005300,2005-10-27,MCD43A4,Nadir_Reflectance_Band6,0.1623,0.3715,6.4648,0.2092,0.2586,0.0033,0.0576,25,25,100.00
A2005301,2005-10-28,MCD43A4,Nadir_Reflectance_Band6,0.1389,0.3504,6.3528,0.2115,0.2541,0.0037,0.0608,25,25,100.00
A2005302,2005-10-29,MCD43A4,Nadir_Reflectance_Band6,0.1396,0.3511,6.3555,0.2115,0.2542,0.0037,0.0607,25,25,100.00
A2005303,2005-10-30,MCD43A4,Nadir_Reflectance_Band6,0.1308,0.3705,6.6643,0.2397,0.2666,0.0042,0.0650,25,25,100.00
A2005304,2005-10-31,MCD43A4,Nadir_Reflectance_Band6,0.1529,0.3657,6.6432,0.2128,0.2657,0.0040,0.0632,25,25,100.00
A2005305,2005-11-01,MCD43A4,Nadir_Reflectance_Band6,0.1418,0.3694,6.6257,0.2276,0.2650,0.0041,0.0644,25,25,100.00
A2005306,2005-11-02,MCD43A4,Nadir_Reflectance_Band6,0.1434,0.3705,6.5907,0.2271,0.2636,0.0042,0.0651,25,25,100.00
A2005307,2005-11-03,MCD43A4,Nadir_Reflectance_Band6,0.1512,0.3755,6.6080,0.2243,0.2643,0.0042,0.0647,25,25,100.00
A2005308,2005-11-04,MCD43A4,Nadir_Reflectance_Band6,0.1487,0.3994,6.7539,0.2507,0.2702,0.0044,0.0666,25,25,100.00
A2005309,2005-11-05,MCD43A4,Nadir_Reflectance_Band6,0.1410,0.3988,6.7745,0.2578,0.2710,0.0043,0.0659,25,25,100.00
A2005310,2005-11-06,MCD43A4,Nadir_Reflectance_Band6,0.1299,0.4002,6.7280,0.2703,0.2691,0.0046,0.0680,25,25,100.00
A2005311,2005-11-07,MCD43A4,Nadir_Reflectance_Band6,0.1307,0.3987,6.6934,0.2680,0.2677,0.0045,0.0673,25,25,100.00
A2005312,2005-11-08,MCD43A4,Nadir_Reflectance_Band6,0.1249,0.3934,6.6827,0.2685,0.2673,0.0045,0.0674,25,25,100.00
A2005313,2005-11-09,MCD43A4,Nadir_Reflectance_Band6,0.1231,0.3933,6.6566,0.2702,0.2663,0.0047,0.0684,25,25,100.00
A2005314,2005-11-10,MCD43A4,Nadir_Reflectance_Band6,0.1203,0.3922,6.6831,0.2719,0.2673,0.0048,0.0692,25,25,100.00
A2005315,2005-11-11,MCD43A4,Nadir_Reflectance_Band6,0.1229,0.3962,6.6573,0.2733,0.2663,0.0049,0.0697,25,25,100.00
A2005316,2005-11-12,MCD43A4,Nadir_Reflectance_Band6,0.1223,0.3925,6.6779,0.2702,0.2671,0.0048,0.0691,25,25,100.00
A2005317,2005-11-13,MCD43A4,Nadir_Reflectance_Band6,0.1148,0.3928,6.7095,0.2780,0.2684,0.0046,0.0681,25,25,100.00
A2005318,2005-11-14,MCD43A4,Nadir_Reflectance_Band6,0.1164,0.3928,6.7059,0.2764,0.2682,0.0046,0.0680,25,25,100.00
A2005319,2005-11-15,MCD43A4,Nadir_Reflectance_Band6,0.1265,0.4016,6.7251,0.2751,0.2690,0.0049,0.0703,25,25,100.00
A2005320,2005-11-16,MCD43A4,Nadir_Reflectance_Band6,0.1256,0.4048,6.7630,0.2792,0.2705,0.0049,0.0702,25,25,100.00
A2005321,2005-11-17,MCD43A4,Nadir_Reflectance_Band6,0.1285,0.4106,6.7899,0.2821,0.2716,0.0052,0.0724,25,25,100.00
A2005322,2005-11-18,MCD43A4,Nadir_Reflectance_Band6,0.1265,0.4154,6.8136,0.2889,0.2725,0.0055,0.0741,25,25,100.00
A2005323,2005-11-19,MCD43A4,Nadir_Reflectance_Band6,0.1268,0.4141,6.7893,0.2873,0.2716,0.0056,0.0747,25,25,100.00
A2005324,2005-11-20,MCD43A4,Nadir_Reflectance_Band6,0.1141,0.4004,6.6994,0.2863,0.2680,0.0057,0.0753,25,25,100.00
A2005325,2005-11-21,MCD43A4,Nadir_Reflectance_Band6,0.1221,0.4011,6.7094,0.2790,0.2684,0.0056,0.0747,25,25,100.00
A2005326,2005-11-22,MCD43A4,Nadir_Reflectance_Band6,0.1224,0.4017,6.7337,0.2793,0.2693,0.0056,0.0752,25,25,100.00
A2005327,2005-11-23,MCD43A4,Nadir_Reflectance_Band6,0.1223,0.4045,6.7170,0.2822,0.2687,0.0057,0.0753,25,25,100.00
A2005328,2005-11-24,MCD43A4,Nadir_Reflectance_Band6,0.1284,0.4147,6.7275,0.2863,0.2691,0.0060,0.0775,25,25,100.00
A2005329,2005-11-25,MCD43A4,Nadir_Reflectance_Band6,0.1295,0.4155,6.7321,0.2860,0.2693,0.0059,0.0769,25,25,100.00
A2005330,2005-11-26,MCD43A4,Nadir_Reflectance_Band6,0.1316,0.4212,6.7118,0.2896,0.2685,0.0059,0.0766,25,25,100.00
A2005331,2005-11-27,MCD43A4,Nadir_Reflectance_Band6,0.1229,0.4228,6.7342,0.2999,0.2694,0.0060,0.0776,25,25,100.00
A2005332,2005-11-28,MCD43A4,Nadir_Reflectance_Band6,0.1230,0.4242,6.7097,0.3012,0.2684,0.0066,0.0810,25,25,100.00
A2005333,2005-11-29,MCD43A4,Nadir_Reflectance_Band6,0.1155,0.4321,6.7055,0.3166,0.2682,0.0072,0.0847,25,25,100.00
A2005334,2005-11-30,MCD43A4,Nadir_Reflectance_Band6,0.1096,0.4323,6.6310,0.3227,0.2652,0.0076,0.0874,25,25,100.00
A2005335,2005-12-01,MCD43A4,Nadir_Reflectance_Band6,0.0693,0.4258,4.3747,0.3565,0.1902,0.0117,0.1082,25,23,92.00
A2005336,2005-12-02,MCD43A4,Nadir_Reflectance_Band6,0.0694,0.4294,4.3328,0.3600,0.1884,0.0113,0.1064,25,23,92.00
A2005337,2005-12-03,MCD43A4,Nadir_Reflectance_Band6,0.0646,0.4201,3.9574,0.3555,0.1799,0.0124,0.1114,25,22,88.00
A2005338,2005-12-04,MCD43A4,Nadir_Reflectance_Band6,0.0720,0.3825,3.8882,0.3105,0.1691,0.0098,0.0991,25,23,92.00
A2005339,2005-12-05,MCD43A4,Nadir_Reflectance_Band6,0.0721,0.1411,1.9010,0.0690,0.1118,0.0004,0.0203,25,17,68.00
A2005340,2005-12-06,MCD43A4,Nadir_Reflectance_Band6,0.0764,0.1495,1.8061,0.0731,0.1129,0.0004,0.0189,25,16,64.00
A2005341,2005-12-07,MCD43A4,Nadir_Reflectance_Band6,0.0766,0.1495,1.8061,0.0729,0.1129,0.0004,0.0188,25,16,64.00
A2005342,2005-12-08,MCD43A4,Nadir_Reflectance_Band6,0.0785,0.1496,1.7910,0.0711,0.1119,0.0004,0.0195,25,16,64.00
A2005343,2005-12-09,MCD43A4,Nadir_Reflectance_Band6,0.0787,0.1504,1.9703,0.0717,0.1159,0.0005,0.0230,25,17,68.00
A2005344,2005-12-10,MCD43A4,Nadir_Reflectance_Band6,0.0789,0.1498,2.0969,0.0709,0.1165,0.0005,0.0215,25,18,72.00
A2005345,2005-12-11,MCD43A4,Nadir_Reflectance_Band6,0.0813,0.1503,2.1458,0.0690,0.1192,0.0005,0.0224,25,18,72.00
A2005346,2005-12-12,MCD43A4,Nadir_Reflectance_Band6,0.0817,0.1406,1.9947,0.0589,0.1173,0.0005,0.0220,25,17,68.00
A2005347,2005-12-13,MCD43A4,Nadir_Reflectance_Band6,0.0819,0.1408,2.0037,0.0589,0.1179,0.0005,0.0217,25,17,68.00
A2005348,2005-12-14,MCD43A4,Nadir_Reflectance_Band6,0.0819,0.1412,2.0022,0.0593,0.1178,0.0005,0.0216,25,17,68.00
A2005349,2005-12-15,MCD43A4,Nadir_Reflectance_Band6,0.0820,0.1415,2.0009,0.0595,0.1177,0.0005,0.0216,25,17,68.00
A2005350,2005-12-16,MCD43A4,Nadir_Reflectance_Band6,0.0819,0.1418,1.9998,0.0599,0.1176,0.0005,0.0216,25,17,68.00
A2005351,2005-12-17,MCD43A4,Nadir_Reflectance_Band6,0.0817,0.1496,2.1714,0.0679,0.1206,0.0004,0.0207,25,18,72.00
A2005352,2005-12-18,MCD43A4,Nadir_Reflectance_Band6,0.0827,0.1492,2.4526,0.0665,0.1226,0.0003,0.0182,25,20,80.00
A2005353,2005-12-19,MCD43A4,Nadir_Reflectance_Band6,0.0861,0.1645,2.5564,0.0784,0.1278,0.0003,0.0187,25,20,80.00
A2005354,2005-12-20,MCD43A4,Nadir_Reflectance_Band6,0.0843,0.1639,2.9174,0.0796,0.1268,0.0003,0.0180,25,23,92.00
A2005355,2005-12-21,MCD43A4,Nadir_Reflectance_Band6,0.0865,0.1633,2.7588,0.0768,0.1254,0.0003,0.0183,25,22,88.00
A2005356,2005-12-22,MCD43A4,Nadir_Reflectance_Band6,0.0816,0.1501,2.3217,0.0685,0.1161,0.0004,0.0200,25,20,80.00
A2005357,2005-12-23,MCD43A4,Nadir_Reflectance_Band6,0.0814,0.1501,2.3170,0.0687,0.1158,0.0004,0.0201,25,20,80.00
A2005358,2005-12-24,MCD43A4,Nadir_Reflectance_Band6,0.0765,0.1500,2.3225,0.0735,0.1161,0.0004,0.0205,25,20,80.00
A2005359,2005-12-25,MCD43A4,Nadir_Reflectance_Band6,0.0741,0.1500,2.6547,0.0759,0.1154,0.0005,0.0216,25,23,92.00
A2005360,2005-12-26,MCD43A4,Nadir_Reflectance_Band6,0.0750,0.1512,2.5159,0.0762,0.1144,0.0005,0.0220,25,22,88.00
A2005361,2005-12-27,MCD43A4,Nadir_Reflectance_Band6,0.0732,0.1508,2.4963,0.0776,0.1135,0.0005,0.0226,25,22,88.00
A2005362,2005-12-28,MCD43A4,Nadir_Reflectance_Band6,0.0721,0.1505,2.4809,0.0784,0.1128,0.0005,0.0232,25,22,88.00
A2005363,2005-12-29,MCD43A4,Nadir_Reflectance_Band6,0.0732,0.1501,2.2580,0.0769,0.1129,0.0006,0.0242,25,20,80.00
A2005364,2005-12-30,MCD43A4,Nadir_Reflectance_Band6,0.0724,0.1498,2.3705,0.0774,0.1129,0.0006,0.0236,25,21,84.00
A2005365,2005-12-31,MCD43A4,Nadir_Reflectance_Band6,0.0717,0.1495,2.4924,0.0778,0.1133,0.0006,0.0245,25,22,88.00
A2006001,2006-01-01,MCD43A4,Nadir_Reflectance_Band6,0.0711,0.1494,2.5107,0.0783,0.1141,0.0005,0.0233,25,22,88.00
A2006002,2006-01-02,MCD43A4,Nadir_Reflectance_Band6,0.0770,0.1490,2.1098,0.0720,0.1110,0.0004,0.0209,25,19,76.00
A2006003,2006-01-03,MCD43A4,Nadir_Reflectance_Band6,0.0755,0.1490,1.8464,0.0735,0.1086,0.0006,0.0236,25,17,68.00
A2006004,2006-01-04,MCD43A4,Nadir_Reflectance_Band6,0.0755,0.1490,1.8443,0.0735,0.1085,0.0006,0.0237,25,17,68.00
A2006005,2006-01-05,MCD43A4,Nadir_Reflectance_Band6,0.0712,0.1521,1.8927,0.0809,0.1052,0.0005,0.0230,25,18,72.00
A2006006,2006-01-06,MCD43A4,Nadir_Reflectance_Band6,0.0715,0.1521,1.9001,0.0806,0.1056,0.0005,0.0232,25,18,72.00
A2006007,2006-01-07,MCD43A4,Nadir_Reflectance_Band6,0.0766,0.1584,1.7635,0.0818,0.1102,0.0007,0.0273,25,16,64.00
A2006008,2006-01-08,MCD43A4,Nadir_Reflectance_Band6,0.0766,0.1592,1.7231,0.0826,0.1077,0.0007,0.0273,25,16,64.00
A2006009,2006-01-09,MCD43A4,Nadir_Reflectance_Band6,0.0801,0.1601,1.6394,0.0800,0.1093,0.0007,0.0267,25,15,60.00
A2006010,2006-01-10,MCD43A4,Nadir_Reflectance_Band6,0.0578,0.1610,1.6782,0.1032,0.1119,0.0009,0.0298,25,15,60.00
A2006011,2006-01-11,MCD43A4,Nadir_Reflectance_Band6,0.0604,0.1613,1.5314,0.1009,0.1094,0.0007,0.0268,25,14,56.00
A2006012,2006-01-12,MCD43A4,Nadir_Reflectance_Band6,0.0607,0.1619,1.5350,0.1012,0.1096,0.0007,0.0269,25,14,56.00
A2006013,2006-01-13,MCD43A4,Nadir_Reflectance_Band6,0.0610,0.1624,1.4594,0.1014,0.1123,0.0009,0.0296,25,13,52.00
A2006014,2006-01-14,MCD43A4,Nadir_Reflectance_Band6,0.0634,0.1509,1.4871,0.0875,0.1144,0.0007,0.0263,25,13,52.00
A2006015,2006-01-15,MCD43A4,Nadir_Reflectance_Band6,0.0683,0.1509,1.4966,0.0826,0.1151,0.0007,0.0260,25,13,52.00
A2006016,2006-01-16,MCD43A4,Nadir_Reflectance_Band6,0.0687,0.1570,1.5206,0.0883,0.1170,0.0007,0.0263,25,13,52.00
A2006017,2006-01-17,MCD43A4,Nadir_Reflectance_Band6,0.0692,0.1570,1.5383,0.0878,0.1183,0.0006,0.0239,25,13,52.00
A2006018,2006-01-18,MCD43A4,Nadir_Reflectance_Band6,0.0680,0.1524,1.5417,0.0844,0.1186,0.0005,0.0232,25,13,52.00
A2006019,2006-01-19,MCD43A4,Nadir_Reflectance_Band6,0.0682,0.1443,1.2768,0.0761,0.1161,0.0005,0.0228,25,11,44.00
A2006020,2006-01-20,MCD43A4,Nadir_Reflectance_Band6,0.0683,0.1434,1.2764,0.0751,0.1160,0.0005,0.0225,25,11,44.00
A2006021,2006-01-21,MCD43A4,Nadir_Reflectance_Band6,0.0685,0.1424,1.2761,0.0739,0.1160,0.0005,0.0223,25,11,44.00
A2006022,2006-01-22,MCD43A4,Nadir_Reflectance_Band6,0.0684,0.1425,1.2759,0.0741,0.1160,0.0005,0.0223,25,11,44.00
A2006023,2006-01-23,MCD43A4,Nadir_Reflectance_Band6,0.0783,0.1430,1.1430,0.0647,0.1143,0.0003,0.0183,25,10,40.00
A2006024,2006-01-24,MCD43A4,Nadir_Reflectance_Band6,0.0786,0.1433,1.1445,0.0647,0.1145,0.0003,0.0183,25,10,40.00
A2006025,2006-01-25,MCD43A4,Nadir_Reflectance_Band6,0.0790,0.1436,1.1605,0.0646,0.1161,0.0003,0.0187,25,10,40.00
A2006026,2006-01-26,MCD43A4,Nadir_Reflectance_Band6,0.0793,0.1439,1.1623,0.0646,0.1162,0.0003,0.0187,25,10,40.00
A2006027,2006-01-27,MCD43A4,Nadir_Reflectance_Band6,0.0875,0.1475,1.0942,0.0600,0.1216,0.0004,0.0189,25,9,36.00
A2006028,2006-01-28,MCD43A4,Nadir_Reflectance_Band6,0.0879,0.1477,1.0961,0.0598,0.1218,0.0004,0.0189,25,9,36.00
A2006029,2006-01-29,MCD43A4,Nadir_Reflectance_Band6,0.0882,0.1480,1.0978,0.0598,0.1220,0.0004,0.0190,25,9,36.00
A2006030,2006-01-30,MCD43A4,Nadir_Reflectance_Band6,0.1039,0.1523,0.7593,0.0484,0.1266,0.0003,0.0167,25,6,24.00
A2006031,2006-01-31,MCD43A4,Nadir_Reflectance_Band6,0.1038,0.1521,0.7600,0.0483,0.1267,0.0003,0.0167,25,6,24.00
A2006032,2006-02-01,MCD43A4,Nadir_Reflectance_Band6,0.0930,0.1494,1.1033,0.0564,0.1226,0.0004,0.0188,25,9,36.00
A2006033,2006-02-02,MCD43A4,Nadir_Reflectance_Band6,0.0926,0.1489,1.1013,0.0563,0.1224,0.0004,0.0188,25,9,36.00
A2006034,2006-02-03,MCD43A4,Nadir_Reflectance_Band6,0.0974,0.1615,1.1507,0.0641,0.1279,0.0004,0.0208,25,9,36.00
A2006035,2006-02-04,MCD43A4,Nadir_Reflectance_Band6,0.1027,0.1614,1.2877,0.0587,0.1288,0.0004,0.0189,25,10,40.00
A2006036,2006-02-05,MCD43A4,Nadir_Reflectance_Band6,0.1027,0.1613,1.2876,0.0586,0.1288,0.0004,0.0189,25,10,40.00
A2006037,2006-02-06,MCD43A4,Nadir_Reflectance_Band6,0.1026,0.1612,1.2871,0.0586,0.1287,0.0004,0.0190,25,10,40.00
A2006038,2006-02-07,MCD43A4,Nadir_Reflectance_Band6,0.1026,0.1611,1.2870,0.0585,0.1287,0.0004,0.0190,25,10,40.00
A2006039,2006-02-08,MCD43A4,Nadir_Reflectance_Band6,0.1031,0.1616,1.2872,0.0585,0.1287,0.0004,0.0200,25,10,40.00
A2006040,2006-02-09,MCD43A4,Nadir_Reflectance_Band6,0.1036,0.1625,1.2913,0.0589,0.1291,0.0004,0.0201,25,10,40.00
A2006041,2006-02-10,MCD43A4,Nadir_Reflectance_Band6,0.1040,0.1634,1.3010,0.0594,0.1301,0.0004,0.0207,25,10,40.00
A2006042,2006-02-11,MCD43A4,Nadir_Reflectance_Band6,0.1044,0.2974,2.4371,0.1930,0.1741,0.0052,0.0719,25,14,56.00
A2006043,2006-02-12,MCD43A4,Nadir_Reflectance_Band6,0.1043,0.2978,2.7259,0.1935,0.1817,0.0056,0.0751,25,15,60.00
A2006044,2006-02-13,MCD43A4,Nadir_Reflectance_Band6,0.1043,0.2988,2.8241,0.1945,0.1883,0.0053,0.0726,25,15,60.00
A2006045,2006-02-14,MCD43A4,Nadir_Reflectance_Band6,0.1591,0.2998,2.5185,0.1407,0.2519,0.0019,0.0436,25,10,40.00
A2006046,2006-02-15,MCD43A4,Nadir_Reflectance_Band6,0.1990,0.3007,2.3638,0.1017,0.2626,0.0011,0.0327,25,9,36.00
A2006047,2006-02-16,MCD43A4,Nadir_Reflectance_Band6,0.1989,0.3017,2.3685,0.1028,0.2632,0.0011,0.0329,25,9,36.00
A2006048,2006-02-17,MCD43A4,Nadir_Reflectance_Band6,0.1987,0.3027,2.3731,0.1040,0.2637,0.0011,0.0331,25,9,36.00
A2006049,2006-02-18,MCD43A4,Nadir_Reflectance_Band6,0.1986,0.3036,2.3772,0.1050,0.2641,0.0011,0.0336,25,9,36.00
A2006050,2006-02-19,MCD43A4,Nadir_Reflectance_Band6,0.1988,0.3031,2.3820,0.1043,0.2647,0.0011,0.0334,25,9,36.00
A2006051,2006-02-20,MCD43A4,Nadir_Reflectance_Band6,0.1987,0.3039,2.3864,0.1052,0.2652,0.0011,0.0336,25,9,36.00
A2006052,2006-02-21,MCD43A4,Nadir_Reflectance_Band6,0.1986,0.3047,2.3908,0.1061,0.2656,0.0011,0.0338,25,9,36.00
A2006053,2006-02-22,MCD43A4,Nadir_Reflectance_Band6,0.1985,0.3056,2.3952,0.1071,0.2661,0.0012,0.0339,25,9,36.00
A2006054,2006-02-23,MCD43A4,Nadir_Reflectance_Band6,0.1207,0.3064,2.2734,0.1857,0.2273,0.0051,0.0715,25,10,40.00
A2006055,2006-02-24,MCD43A4,Nadir_Reflectance_Band6,0.1208,0.3072,2.2772,0.1864,0.2277,0.0051,0.0717,25,10,40.00
A2006056,2006-02-25,MCD43A4,Nadir_Reflectance_Band6,0.1209,0.3081,2.2814,0.1872,0.2281,0.0052,0.0720,25,10,40.00
A2006057,2006-02-26,MCD43A4,Nadir_Reflectance_Band6,0.1210,0.3091,1.2009,0.1881,0.2002,0.0062,0.0789,25,6,24.00
A2006058,2006-02-27,MCD43A4,Nadir_Reflectance_Band6,0.1218,0.1456,0.3922,0.0238,0.1307,0.0001,0.0106,25,3,12.00
A2006059,2006-02-28,MCD43A4,Nadir_Reflectance_Band6,0.1226,0.1458,0.3935,0.0232,0.1312,0.0001,0.0104,25,3,12.00
A2006060,2006-03-01,MCD43A4,Nadir_Reflectance_Band6,0.1226,0.3253,1.6322,0.2027,0.2332,0.0081,0.0900,25,7,28.00
A2006061,2006-03-02,MCD43A4,Nadir_Reflectance_Band6,0.1226,0.3845,3.8090,0.2619,0.2721,0.0066,0.0814,25,14,56.00
A2006062,2006-03-03,MCD43A4,Nadir_Reflectance_Band6,0.1226,0.3850,5.1643,0.2624,0.2718,0.0053,0.0729,25,19,76.00
A2006063,2006-03-04,MCD43A4,Nadir_Reflectance_Band6,0.1893,0.3854,6.0087,0.1961,0.2861,0.0023,0.0480,25,21,84.00
A2006064,2006-03-05,MCD43A4,Nadir_Reflectance_Band6,0.1895,0.3858,6.0241,0.1963,0.2869,0.0023,0.0481,25,21,84.00
A2006065,2006-03-06,MCD43A4,Nadir_Reflectance_Band6,0.1897,0.3863,6.0398,0.1966,0.2876,0.0023,0.0482,25,21,84.00
A2006066,2006-03-07,MCD43A4,Nadir_Reflectance_Band6,0.1929,0.3867,6.0103,0.1938,0.2862,0.0022,0.0470,25,21,84.00
A2006067,2006-03-08,MCD43A4,Nadir_Reflectance_Band6,0.1635,0.3851,6.8956,0.2216,0.2758,0.0030,0.0548,25,25,100.00
A2006068,2006-03-09,MCD43A4,Nadir_Reflectance_Band6,0.1642,0.3816,7.0376,0.2174,0.2815,0.0030,0.0550,25,25,100.00
A2006069,2006-03-10,MCD43A4,Nadir_Reflectance_Band6,0.1649,0.3820,7.0643,0.2171,0.2826,0.0030,0.0550,25,25,100.00
A2006070,2006-03-11,MCD43A4,Nadir_Reflectance_Band6,0.1656,0.4021,7.0796,0.2365,0.2832,0.0033,0.0572,25,25,100.00
A2006071,2006-03-12,MCD43A4,Nadir_Reflectance_Band6,0.1663,0.4029,7.0072,0.2366,0.2803,0.0025,0.0495,25,25,100.00
A2006072,2006-03-13,MCD43A4,Nadir_Reflectance_Band6,0.1670,0.4037,7.0279,0.2367,0.2811,0.0024,0.0495,25,25,100.00
A2006073,2006-03-14,MCD43A4,Nadir_Reflectance_Band6,0.1677,0.3540,7.1942,0.1863,0.2878,0.0023,0.0474,25,25,100.00
A2006074,2006-03-15,MCD43A4,Nadir_Reflectance_Band6,0.1684,0.3600,7.2780,0.1916,0.2911,0.0024,0.0491,25,25,100.00
A2006075,2006-03-16,MCD43A4,Nadir_Reflectance_Band6,0.2035,0.3709,7.1991,0.1674,0.3000,0.0019,0.0441,25,24,96.00
A2006076,2006-03-17,MCD43A4,Nadir_Reflectance_Band6,0.2266,0.3677,7.0297,0.1411,0.3056,0.0016,0.0403,25,23,92.00
A2006077,2006-03-18,MCD43A4,Nadir_Reflectance_Band6,0.1718,0.3730,7.3592,0.2012,0.2944,0.0031,0.0557,25,25,100.00
A2006078,2006-03-19,MCD43A4,Nadir_Reflectance_Band6,0.1723,0.3745,7.3367,0.2022,0.2935,0.0033,0.0576,25,25,100.00
A2006079,2006-03-20,MCD43A4,Nadir_Reflectance_Band6,0.1713,0.3760,7.3540,0.2047,0.2942,0.0034,0.0581,25,25,100.00
A2006080,2006-03-21,MCD43A4,Nadir_Reflectance_Band6,0.1776,0.3797,7.4699,0.2021,0.2988,0.0034,0.0584,25,25,100.00
A2006081,2006-03-22,MCD43A4,Nadir_Reflectance_Band6,0.1936,0.3850,7.5261,0.1914,0.3010,0.0029,0.0538,25,25,100.00
A2006082,2006-03-23,MCD43A4,Nadir_Reflectance_Band6,0.1895,0.3931,7.6594,0.2036,0.3064,0.0029,0.0541,25,25,100.00
A2006083,2006-03-24,MCD43A4,Nadir_Reflectance_Band6,0.1900,0.3946,7.6845,0.2046,0.3074,0.0030,0.0545,25,25,100.00
A2006084,2006-03-25,MCD43A4,Nadir_Reflectance_Band6,0.1901,0.4026,7.6602,0.2125,0.3064,0.0029,0.0540,25,25,100.00
A2006085,2006-03-26,MCD43A4,Nadir_Reflectance_Band6,0.1909,0.4018,7.7093,0.2109,0.3084,0.0028,0.0527,25,25,100.00
A2006086,2006-03-27,MCD43A4,Nadir_Reflectance_Band6,0.1916,0.4101,7.7294,0.2185,0.3092,0.0029,0.0534,25,25,100.00
A2006087,2006-03-28,MCD43A4,Nadir_Reflectance_Band6,0.1916,0.4197,7.7989,0.2281,0.3120,0.0030,0.0545,25,25,100.00
A2006088,2006-03-29,MCD43A4,Nadir_Reflectance_Band6,0.1924,0.4253,7.7914,0.2329,0.3117,0.0030,0.0547,25,25,100.00
A2006089,2006-03-30,MCD43A4,Nadir_Reflectance_Band6,0.1920,0.4474,7.8104,0.2554,0.3124,0.0032,0.0565,25,25,100.00
A2006090,2006-03-31,MCD43A4,Nadir_Reflectance_Band6,0.1919,0.4481,7.8095,0.2562,0.3124,0.0032,0.0563,25,25,100.00
A2006091,2006-04-01,MCD43A4,Nadir_Reflectance_Band6,0.1919,0.4529,7.8125,0.2610,0.3125,0.0031,0.0560,25,25,100.00
A2006092,2006-04-02,MCD43A4,Nadir_Reflectance_Band6,0.2002,0.4433,7.7932,0.2431,0.3117,0.0028,0.0533,25,25,100.00
A2006093,2006-04-03,MCD43A4,Nadir_Reflectance_Band6,0.2094,0.4441,7.8613,0.2347,0.3145,0.0026,0.0508,25,25,100.00
A2006094,2006-04-04,MCD43A4,Nadir_Reflectance_Band6,0.2095,0.4448,7.8685,0.2353,0.3147,0.0026,0.0509,25,25,100.00
A2006095,2006-04-05,MCD43A4,Nadir_Reflectance_Band6,0.2100,0.4442,7.8733,0.2342,0.3149,0.0026,0.0509,25,25,100.00
A2006096,2006-04-06,MCD43A4,Nadir_Reflectance_Band6,0.1781,0.4449,7.7839,0.2668,0.3114,0.0025,0.0499,25,25,100.00
A2006097,2006-04-07,MCD43A4,Nadir_Reflectance_Band6,0.1786,0.4105,7.7030,0.2319,0.3081,0.0021,0.0458,25,25,100.00
A2006098,2006-04-08,MCD43A4,Nadir_Reflectance_Band6,0.1801,0.3993,7.6477,0.2192,0.3059,0.0019,0.0437,25,25,100.00
A2006099,2006-04-09,MCD43A4,Nadir_Reflectance_Band6,0.1804,0.3979,7.6514,0.2175,0.3061,0.0019,0.0435,25,25,100.00
A2006100,2006-04-10,MCD43A4,Nadir_Reflectance_Band6,0.1754,0.3488,7.5226,0.1734,0.3009,0.0016,0.0402,25,25,100.00
A2006101,2006-04-11,MCD43A4,Nadir_Reflectance_Band6,0.1823,0.3492,7.5954,0.1669,0.3038,0.0016,0.0397,25,25,100.00
A2006102,2006-04-12,MCD43A4,Nadir_Reflectance_Band6,0.1818,0.3488,7.6032,0.1670,0.3041,0.0016,0.0398,25,25,100.00
A2006103,2006-04-13,MCD43A4,Nadir_Reflectance_Band6,0.1864,0.3598,7.5486,0.1734,0.3019,0.0016,0.0394,25,25,100.00
A2006104,2006-04-14,MCD43A4,Nadir_Reflectance_Band6,0.1867,0.3566,7.5721,0.1699,0.3029,0.0015,0.0387,25,25,100.00
A2006105,2006-04-15,MCD43A4,Nadir_Reflectance_Band6,0.1838,0.3634,7.5973,0.1796,0.3039,0.0016,0.0396,25,25,100.00
A2006106,2006-04-16,MCD43A4,Nadir_Reflectance_Band6,0.1842,0.3638,7.6091,0.1796,0.3044,0.0016,0.0398,25,25,100.00
A2006107,2006-04-17,MCD43A4,Nadir_Reflectance_Band6,0.1845,0.3643,7.6208,0.1798,0.3048,0.0016,0.0401,25,25,100.00
A2006108,2006-04-18,MCD43A4,Nadir_Reflectance_Band6,0.1796,0.3787,7.7220,0.1991,0.3089,0.0019,0.0436,25,25,100.00
