MODIS_Date_AYYYYDDD,date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2005304,2005-10-31,MCD43A4,Nadir_Reflectance_Band3,0.0324,0.0810,1.3778,0.0486,0.0551,0.0001,0.0117,25,25,100.00
A2005305,2005-11-01,MCD43A4,Nadir_Reflectance_Band3,0.0320,0.0810,1.3905,0.0490,0.0556,0.0001,0.0118,25,25,100.00
A2005306,2005-11-02,MCD43A4,Nadir_Reflectance_Band3,0.0335,0.0830,1.3886,0.0495,0.0555,0.0001,0.0121,25,25,100.00
A2005307,2005-11-03,MCD43A4,Nadir_Reflectance_Band3,0.0333,0.0841,1.3878,0.0508,0.0555,0.0002,0.0124,25,25,100.00
A2005308,2005-11-04,MCD43A4,Nadir_Reflectance_Band3,0.0339,0.0864,1.3868,0.0525,0.0555,0.0002,0.0126,25,25,100.00
A2005309,2005-11-05,MCD43A4,Nadir_Reflectance_Band3,0.0331,0.0859,1.3787,0.0528,0.0551,0.0002,0.0124,25,25,100.00
A2005310,2005-11-06,MCD43A4,Nadir_Reflectance_Band3,0.0324,0.0863,1.3765,0.0539,0.0551,0.0002,0.0127,25,25,100.00
A2005311,2005-11-07,MCD43A4,Nadir_Reflectance_Band3,0.0327,0.0861,1.3690,0.0534,0.0548,0.0002,0.0123,25,25,100.00
A2005312,2005-11-08,MCD43A4,Nadir_Reflectance_Band3,0.0323,0.0853,1.3703,0.0530,0.0548,0.0001,0.0121,25,25,100.00
A2005313,2005-11-09,MCD43A4,Nadir_Reflectance_Band3,0.0319,0.0856,1.3674,0.0537,0.0547,0.0001,0.0121,25,25,100.00
A2005314,2005-11-10,MCD43A4,Nadir_Reflectance_Band3,0.0315,0.0853,1.3706,0.0538,0.0548,0.0001,0.0122,25,25,100.00
A2005315,2005-11-11,MCD43A4,Nadir_Reflectance_Band3,0.0319,0.0875,1.3728,0.0556,0.0549,0.0002,0.0124,25,25,100.00
A2005316,2005-11-12,MCD43A4,Nadir_Reflectance_Band3,0.0319,0.0865,1.3749,0.0546,0.0550,0.0002,0.0125,25,25,100.00
A2005317,2005-11-13,MCD43A4,Nadir_Reflectance_Band3,0.0310,0.0877,1.3804,0.0567,0.0552,0.0002,0.0128,25,25,100.00
A2005318,2005-11-14,MCD43A4,Nadir_Reflectance_Band3,0.0308,0.0878,1.3714,0.0570,0.0549,0.0002,0.0128,25,25,100.00
A2005319,2005-11-15,MCD43A4,Nadir_Reflectance_Band3,0.0316,0.0887,1.3763,0.0571,0.0551,0.0002,0.0130,25,25,100.00
A2005320,2005-11-16,MCD43A4,Nadir_Reflectance_Band3,0.0315,0.0883,1.3772,0.0568,0.0551,0.0002,0.0131,25,25,100.00
A2005321,2005-11-17,MCD43A4,Nadir_Reflectance_Band3,0.0322,0.0898,1.3882,0.0576,0.0555,0.0002,0.0135,25,25,100.00
A2005322,2005-11-18,MCD43A4,Nadir_Reflectance_Band3,0.0316,0.0881,1.3964,0.0565,0.0559,0.0002,0.0135,25,25,100.00
A2005323,2005-11-19,MCD43A4,Nadir_Reflectance_Band3,0.0320,0.0871,1.3980,0.0551,0.0559,0.0002,0.0133,25,25,100.00
A2005324,2005-11-20,MCD43A4,Nadir_Reflectance_Band3,0.0319,0.0867,1.4046,0.0548,0.0562,0.0002,0.0133,25,25,100.00
A2005325,2005-11-21,MCD43A4,Nadir_Reflectance_Band3,0.0322,0.0870,1.4072,0.0548,0.0563,0.0002,0.0133,25,25,100.00
A2005326,2005-11-22,MCD43A4,Nadir_Reflectance_Band3,0.0329,0.0876,1.4207,0.0547,0.0568,0.0002,0.0133,25,25,100.00
A2005327,2005-11-23,MCD43A4,Nadir_Reflectance_Band3,0.0331,0.0877,1.4220,0.0546,0.0569,0.0002,0.0133,25,25,100.00
A2005328,2005-11-24,MCD43A4,Nadir_Reflectance_Band3,0.0342,0.0894,1.4348,0.0552,0.0574,0.0002,0.0137,25,25,100.00
A2005329,2005-11-25,MCD43A4,Nadir_Reflectance_Band3,0.0347,0.0892,1.4348,0.0545,0.0574,0.0002,0.0138,25,25,100.00
A2005330,2005-11-26,MCD43A4,Nadir_Reflectance_Band3,0.0354,0.0896,1.4362,0.0542,0.0574,0.0002,0.0136,25,25,100.00
A2005331,2005-11-27,MCD43A4,Nadir_Reflectance_Band3,0.0352,0.0878,1.4430,0.0526,0.0577,0.0002,0.0138,25,25,100.00
A2005332,2005-11-28,MCD43A4,Nadir_Reflectance_Band3,0.0350,0.0875,1.4369,0.0525,0.0575,0.0002,0.0137,25,25,100.00
A2005333,2005-11-29,MCD43A4,Nadir_Reflectance_Band3,0.0373,0.0906,1.4559,0.0533,0.0582,0.0002,0.0136,25,25,100.00
A2005334,2005-11-30,MCD43A4,Nadir_Reflectance_Band3,0.0379,0.0891,1.4594,0.0512,0.0584,0.0002,0.0132,25,25,100.00
A2005335,2005-12-01,MCD43A4,Nadir_Reflectance_Band3,0.0375,0.6267,6.2099,0.5892,0.2587,0.0373,0.1930,25,24,96.00
A2005336,2005-12-02,MCD43A4,Nadir_Reflectance_Band3,0.0390,0.5775,6.1832,0.5385,0.2576,0.0355,0.1884,25,24,96.00
A2005337,2005-12-03,MCD43A4,Nadir_Reflectance_Band3,0.0573,0.5746,7.0825,0.5173,0.3079,0.0296,0.1721,25,23,92.00
A2005338,2005-12-04,MCD43A4,Nadir_Reflectance_Band3,0.0646,0.5729,7.3078,0.5083,0.3177,0.0266,0.1632,25,23,92.00
A2005339,2005-12-05,MCD43A4,Nadir_Reflectance_Band3,0.2804,0.5712,6.8876,0.2908,0.4052,0.0066,0.0812,25,17,68.00
A2005340,2005-12-06,MCD43A4,Nadir_Reflectance_Band3,0.2789,0.5696,6.9196,0.2907,0.4070,0.0070,0.0839,25,17,68.00
A2005341,2005-12-07,MCD43A4,Nadir_Reflectance_Band3,0.2789,0.5681,6.9193,0.2892,0.4070,0.0070,0.0837,25,17,68.00
A2005342,2005-12-08,MCD43A4,Nadir_Reflectance_Band3,0.2789,0.5666,6.9579,0.2877,0.4093,0.0071,0.0840,25,17,68.00
A2005343,2005-12-09,MCD43A4,Nadir_Reflectance_Band3,0.2797,0.5765,7.4720,0.2968,0.4151,0.0076,0.0869,25,18,72.00
A2005344,2005-12-10,MCD43A4,Nadir_Reflectance_Band3,0.2801,0.5793,7.5179,0.2992,0.4177,0.0081,0.0898,25,18,72.00
A2005345,2005-12-11,MCD43A4,Nadir_Reflectance_Band3,0.2799,0.5810,7.5099,0.3011,0.4172,0.0076,0.0870,25,18,72.00
A2005346,2005-12-12,MCD43A4,Nadir_Reflectance_Band3,0.2798,0.5454,7.0584,0.2656,0.4152,0.0070,0.0839,25,17,68.00
A2005347,2005-12-13,MCD43A4,Nadir_Reflectance_Band3,0.2828,0.5464,7.0714,0.2636,0.4160,0.0070,0.0837,25,17,68.00
A2005348,2005-12-14,MCD43A4,Nadir_Reflectance_Band3,0.2829,0.5474,7.0729,0.2645,0.4161,0.0070,0.0835,25,17,68.00
A2005349,2005-12-15,MCD43A4,Nadir_Reflectance_Band3,0.2831,0.5484,7.0743,0.2653,0.4161,0.0069,0.0833,25,17,68.00
A2005350,2005-12-16,MCD43A4,Nadir_Reflectance_Band3,0.2833,0.5494,7.0719,0.2661,0.4160,0.0069,0.0832,25,17,68.00
A2005351,2005-12-17,MCD43A4,Nadir_Reflectance_Band3,0.2932,0.5582,7.5568,0.2650,0.4198,0.0068,0.0823,25,18,72.00
A2005352,2005-12-18,MCD43A4,Nadir_Reflectance_Band3,0.2966,0.5605,8.5987,0.2639,0.4299,0.0061,0.0778,25,20,80.00
A2005353,2005-12-19,MCD43A4,Nadir_Reflectance_Band3,0.2943,0.5694,8.6434,0.2751,0.4322,0.0055,0.0744,25,20,80.00
A2005354,2005-12-20,MCD43A4,Nadir_Reflectance_Band3,0.2947,0.5757,10.1946,0.2810,0.4432,0.0047,0.0688,25,23,92.00
A2005355,2005-12-21,MCD43A4,Nadir_Reflectance_Band3,0.2949,0.5666,10.1514,0.2717,0.4414,0.0051,0.0712,25,23,92.00
A2005356,2005-12-22,MCD43A4,Nadir_Reflectance_Band3,0.3407,0.6195,10.0358,0.2788,0.4562,0.0061,0.0781,25,22,88.00
A2005357,2005-12-23,MCD43A4,Nadir_Reflectance_Band3,0.3413,0.6198,10.0421,0.2785,0.4565,0.0061,0.0782,25,22,88.00
A2005358,2005-12-24,MCD43A4,Nadir_Reflectance_Band3,0.3419,0.6032,10.0491,0.2613,0.4568,0.0061,0.0783,25,22,88.00
A2005359,2005-12-25,MCD43A4,Nadir_Reflectance_Band3,0.3366,0.5858,10.1173,0.2492,0.4399,0.0046,0.0676,25,23,92.00
A2005360,2005-12-26,MCD43A4,Nadir_Reflectance_Band3,0.3539,0.5752,9.7525,0.2213,0.4433,0.0038,0.0619,25,22,88.00
A2005361,2005-12-27,MCD43A4,Nadir_Reflectance_Band3,0.3112,0.5809,9.8091,0.2697,0.4459,0.0048,0.0695,25,22,88.00
A2005362,2005-12-28,MCD43A4,Nadir_Reflectance_Band3,0.3247,0.5750,9.8031,0.2503,0.4456,0.0046,0.0682,25,22,88.00
A2005363,2005-12-29,MCD43A4,Nadir_Reflectance_Band3,0.3528,0.5877,9.9346,0.2349,0.4516,0.0048,0.0691,25,22,88.00
A2005364,2005-12-30,MCD43A4,Nadir_Reflectance_Band3,0.3372,0.5461,9.8137,0.2089,0.4461,0.0042,0.0650,25,22,88.00
A2005365,2005-12-31,MCD43A4,Nadir_Reflectance_Band3,0.3357,0.5611,10.1839,0.2254,0.4428,0.0046,0.0677,25,23,92.00
A2006001,2006-01-01,MCD43A4,Nadir_Reflectance_Band3,0.3501,0.5605,10.3630,0.2104,0.4506,0.0043,0.0660,25,23,92.00
A2006002,2006-01-02,MCD43A4,Nadir_Reflectance_Band3,0.3336,0.5506,9.1835,0.2170,0.4373,0.0039,0.0626,25,21,84.00
A2006003,2006-01-03,MCD43A4,Nadir_Reflectance_Band3,0.3475,0.5526,8.8212,0.2051,0.4411,0.0040,0.0632,25,20,80.00
A2006004,2006-01-04,MCD43A4,Nadir_Reflectance_Band3,0.3474,0.5526,8.8055,0.2052,0.4403,0.0040,0.0632,25,20,80.00
A2006005,2006-01-05,MCD43A4,Nadir_Reflectance_Band3,0.3268,0.5441,7.6791,0.2173,0.4266,0.0054,0.0736,25,18,72.00
A2006006,2006-01-06,MCD43A4,Nadir_Reflectance_Band3,0.3239,0.5787,7.7447,0.2548,0.4303,0.0062,0.0785,25,18,72.00
A2006007,2006-01-07,MCD43A4,Nadir_Reflectance_Band3,0.3107,0.5605,7.2025,0.2498,0.4237,0.0054,0.0733,25,17,68.00
A2006008,2006-01-08,MCD43A4,Nadir_Reflectance_Band3,0.3099,0.5606,7.2502,0.2507,0.4265,0.0059,0.0768,25,17,68.00
A2006009,2006-01-09,MCD43A4,Nadir_Reflectance_Band3,0.3160,0.5588,6.7172,0.2428,0.4198,0.0061,0.0781,25,16,64.00
A2006010,2006-01-10,MCD43A4,Nadir_Reflectance_Band3,0.2784,0.5222,6.5682,0.2438,0.4105,0.0051,0.0712,25,16,64.00
A2006011,2006-01-11,MCD43A4,Nadir_Reflectance_Band3,0.2615,0.5198,5.3877,0.2583,0.3848,0.0055,0.0743,25,14,56.00
A2006012,2006-01-12,MCD43A4,Nadir_Reflectance_Band3,0.2609,0.5205,5.3857,0.2596,0.3847,0.0056,0.0747,25,14,56.00
A2006013,2006-01-13,MCD43A4,Nadir_Reflectance_Band3,0.2602,0.5374,5.1208,0.2772,0.3939,0.0053,0.0730,25,13,52.00
A2006014,2006-01-14,MCD43A4,Nadir_Reflectance_Band3,0.2431,0.4826,4.7411,0.2395,0.3647,0.0055,0.0743,25,13,52.00
A2006015,2006-01-15,MCD43A4,Nadir_Reflectance_Band3,0.2665,0.4835,4.7630,0.2170,0.3664,0.0050,0.0709,25,13,52.00
A2006016,2006-01-16,MCD43A4,Nadir_Reflectance_Band3,0.2218,0.4694,4.6428,0.2476,0.3571,0.0054,0.0736,25,13,52.00
A2006017,2006-01-17,MCD43A4,Nadir_Reflectance_Band3,0.1836,0.4695,4.5507,0.2859,0.3501,0.0069,0.0831,25,13,52.00
A2006018,2006-01-18,MCD43A4,Nadir_Reflectance_Band3,0.1836,0.4695,4.4211,0.2859,0.3401,0.0069,0.0833,25,13,52.00
A2006019,2006-01-19,MCD43A4,Nadir_Reflectance_Band3,0.1833,0.4359,3.4602,0.2526,0.3146,0.0053,0.0730,25,11,44.00
A2006020,2006-01-20,MCD43A4,Nadir_Reflectance_Band3,0.1829,0.4360,3.4548,0.2531,0.3141,0.0053,0.0729,25,11,44.00
A2006021,2006-01-21,MCD43A4,Nadir_Reflectance_Band3,0.1826,0.4361,3.4494,0.2535,0.3136,0.0053,0.0727,25,11,44.00
A2006022,2006-01-22,MCD43A4,Nadir_Reflectance_Band3,0.1826,0.4360,3.4504,0.2534,0.3137,0.0053,0.0726,25,11,44.00
A2006023,2006-01-23,MCD43A4,Nadir_Reflectance_Band3,0.2077,0.3964,3.1520,0.1887,0.3152,0.0045,0.0669,25,10,40.00
A2006024,2006-01-24,MCD43A4,Nadir_Reflectance_Band3,0.2087,0.3959,3.1594,0.1872,0.3159,0.0045,0.0671,25,10,40.00
A2006025,2006-01-25,MCD43A4,Nadir_Reflectance_Band3,0.2097,0.4107,3.2317,0.2010,0.3232,0.0053,0.0726,25,10,40.00
A2006026,2006-01-26,MCD43A4,Nadir_Reflectance_Band3,0.2107,0.4124,3.2407,0.2017,0.3241,0.0053,0.0728,25,10,40.00
A2006027,2006-01-27,MCD43A4,Nadir_Reflectance_Band3,0.2201,0.4245,3.0715,0.2044,0.3413,0.0050,0.0705,25,9,36.00
A2006028,2006-01-28,MCD43A4,Nadir_Reflectance_Band3,0.2213,0.4241,3.0807,0.2028,0.3423,0.0050,0.0707,25,9,36.00
A2006029,2006-01-29,MCD43A4,Nadir_Reflectance_Band3,0.2226,0.4236,3.0898,0.2010,0.3433,0.0050,0.0710,25,9,36.00
A2006030,2006-01-30,MCD43A4,Nadir_Reflectance_Band3,0.2726,0.4193,2.2695,0.1467,0.3783,0.0025,0.0504,25,6,24.00
A2006031,2006-01-31,MCD43A4,Nadir_Reflectance_Band3,0.2726,0.4215,2.2744,0.1489,0.3791,0.0026,0.0509,25,6,24.00
A2006032,2006-02-01,MCD43A4,Nadir_Reflectance_Band3,0.2661,0.5988,4.8553,0.3327,0.4414,0.0094,0.0972,25,11,44.00
A2006033,2006-02-02,MCD43A4,Nadir_Reflectance_Band3,0.2663,0.5990,4.8725,0.3327,0.4430,0.0094,0.0972,25,11,44.00
A2006034,2006-02-03,MCD43A4,Nadir_Reflectance_Band3,0.2548,0.5992,4.8099,0.3444,0.4373,0.0111,0.1055,25,11,44.00
A2006035,2006-02-04,MCD43A4,Nadir_Reflectance_Band3,0.2548,0.5994,5.2347,0.3446,0.4362,0.0101,0.1007,25,12,48.00
A2006036,2006-02-05,MCD43A4,Nadir_Reflectance_Band3,0.2549,0.5996,5.2454,0.3447,0.4371,0.0102,0.1009,25,12,48.00
A2006037,2006-02-06,MCD43A4,Nadir_Reflectance_Band3,0.2549,0.5998,5.2557,0.3449,0.4380,0.0102,0.1011,25,12,48.00
A2006038,2006-02-07,MCD43A4,Nadir_Reflectance_Band3,0.2549,0.6000,5.2660,0.3451,0.4388,0.0103,0.1014,25,12,48.00
A2006039,2006-02-08,MCD43A4,Nadir_Reflectance_Band3,0.2504,0.6189,5.4869,0.3685,0.4572,0.0100,0.0998,25,12,48.00
A2006040,2006-02-09,MCD43A4,Nadir_Reflectance_Band3,0.2500,0.6184,5.4769,0.3684,0.4564,0.0100,0.1001,25,12,48.00
A2006041,2006-02-10,MCD43A4,Nadir_Reflectance_Band3,0.2496,0.6178,5.4962,0.3682,0.4580,0.0104,0.1018,25,12,48.00
A2006042,2006-02-11,MCD43A4,Nadir_Reflectance_Band3,0.0704,0.6181,6.1373,0.5477,0.3069,0.0404,0.2011,25,20,80.00
A2006043,2006-02-12,MCD43A4,Nadir_Reflectance_Band3,0.0634,0.6183,6.1610,0.5549,0.2934,0.0421,0.2052,25,21,84.00
A2006044,2006-02-13,MCD43A4,Nadir_Reflectance_Band3,0.0637,0.6186,5.9624,0.5549,0.2592,0.0409,0.2021,25,23,92.00
A2006045,2006-02-14,MCD43A4,Nadir_Reflectance_Band3,0.0639,0.5089,2.5934,0.4450,0.1179,0.0083,0.0912,25,22,88.00
A2006046,2006-02-15,MCD43A4,Nadir_Reflectance_Band3,0.0641,0.2107,2.0880,0.1466,0.0994,0.0011,0.0330,25,21,84.00
A2006047,2006-02-16,MCD43A4,Nadir_Reflectance_Band3,0.0643,0.2110,2.0919,0.1467,0.0996,0.0011,0.0330,25,21,84.00
A2006048,2006-02-17,MCD43A4,Nadir_Reflectance_Band3,0.0645,0.2112,2.0956,0.1467,0.0998,0.0011,0.0330,25,21,84.00
A2006049,2006-02-18,MCD43A4,Nadir_Reflectance_Band3,0.0652,0.2074,2.0933,0.1422,0.0997,0.0010,0.0322,25,21,84.00
A2006050,2006-02-19,MCD43A4,Nadir_Reflectance_Band3,0.0660,0.2037,2.0906,0.1377,0.0996,0.0010,0.0316,25,21,84.00
A2006051,2006-02-20,MCD43A4,Nadir_Reflectance_Band3,0.0662,0.2041,2.0937,0.1379,0.0997,0.0010,0.0317,25,21,84.00
A2006052,2006-02-21,MCD43A4,Nadir_Reflectance_Band3,0.0664,0.2044,2.0974,0.1380,0.0999,0.0010,0.0317,25,21,84.00
A2006053,2006-02-22,MCD43A4,Nadir_Reflectance_Band3,0.0665,0.2047,2.1006,0.1382,0.1000,0.0010,0.0318,25,21,84.00
A2006054,2006-02-23,MCD43A4,Nadir_Reflectance_Band3,0.0685,0.4615,2.1608,0.3930,0.1441,0.0152,0.1232,25,15,60.00
A2006055,2006-02-24,MCD43A4,Nadir_Reflectance_Band3,0.0686,0.4623,2.0757,0.3937,0.1483,0.0161,0.1267,25,14,56.00
A2006056,2006-02-25,MCD43A4,Nadir_Reflectance_Band3,0.0688,0.4631,2.0788,0.3943,0.1485,0.0161,0.1269,25,14,56.00
A2006057,2006-02-26,MCD43A4,Nadir_Reflectance_Band3,0.0723,0.4641,1.8302,0.3918,0.1664,0.0189,0.1374,25,11,44.00
A2006058,2006-02-27,MCD43A4,Nadir_Reflectance_Band3,0.3425,0.4652,1.1612,0.1227,0.3871,0.0031,0.0554,25,3,12.00
A2006059,2006-02-28,MCD43A4,Nadir_Reflectance_Band3,0.3456,0.4664,1.1675,0.1208,0.3892,0.0030,0.0548,25,3,12.00
A2006060,2006-03-01,MCD43A4,Nadir_Reflectance_Band3,0.0633,0.4675,1.6264,0.4042,0.1807,0.0230,0.1515,25,9,36.00
A2006061,2006-03-02,MCD43A4,Nadir_Reflectance_Band3,0.0654,0.4686,2.1074,0.4032,0.1405,0.0163,0.1277,25,15,60.00
A2006062,2006-03-03,MCD43A4,Nadir_Reflectance_Band3,0.0655,0.4698,2.6892,0.4043,0.1222,0.0119,0.1092,25,22,88.00
A2006063,2006-03-04,MCD43A4,Nadir_Reflectance_Band3,0.0598,0.1098,1.8717,0.0500,0.0780,0.0002,0.0123,25,24,96.00
A2006064,2006-03-05,MCD43A4,Nadir_Reflectance_Band3,0.0600,0.1098,1.8806,0.0498,0.0784,0.0001,0.0121,25,24,96.00
A2006065,2006-03-06,MCD43A4,Nadir_Reflectance_Band3,0.0602,0.1099,1.8857,0.0497,0.0786,0.0001,0.0120,25,24,96.00
A2006066,2006-03-07,MCD43A4,Nadir_Reflectance_Band3,0.0515,0.1091,1.8766,0.0576,0.0751,0.0002,0.0134,25,25,100.00
A2006067,2006-03-08,MCD43A4,Nadir_Reflectance_Band3,0.0613,0.1062,1.8679,0.0449,0.0747,0.0001,0.0094,25,25,100.00
A2006068,2006-03-09,MCD43A4,Nadir_Reflectance_Band3,0.0623,0.1069,1.8086,0.0446,0.0723,0.0001,0.0091,25,25,100.00
A2006069,2006-03-10,MCD43A4,Nadir_Reflectance_Band3,0.0623,0.1073,1.8103,0.0450,0.0724,0.0001,0.0091,25,25,100.00
A2006070,2006-03-11,MCD43A4,Nadir_Reflectance_Band3,0.0592,0.1062,1.8379,0.0470,0.0735,0.0001,0.0093,25,25,100.00
A2006071,2006-03-12,MCD43A4,Nadir_Reflectance_Band3,0.0603,0.1063,1.8083,0.0460,0.0723,0.0001,0.0091,25,25,100.00
A2006072,2006-03-13,MCD43A4,Nadir_Reflectance_Band3,0.0603,0.1065,1.8092,0.0462,0.0724,0.0001,0.0091,25,25,100.00
A2006073,2006-03-14,MCD43A4,Nadir_Reflectance_Band3,0.0614,0.1032,1.8113,0.0418,0.0725,0.0001,0.0086,25,25,100.00
A2006074,2006-03-15,MCD43A4,Nadir_Reflectance_Band3,0.0619,0.1032,1.8048,0.0413,0.0722,0.0001,0.0085,25,25,100.00
A2006075,2006-03-16,MCD43A4,Nadir_Reflectance_Band3,0.0602,0.1011,1.7822,0.0409,0.0713,0.0001,0.0087,25,25,100.00
A2006076,2006-03-17,MCD43A4,Nadir_Reflectance_Band3,0.0593,0.0999,1.7667,0.0406,0.0707,0.0001,0.0086,25,25,100.00
A2006077,2006-03-18,MCD43A4,Nadir_Reflectance_Band3,0.0615,0.0992,1.7746,0.0377,0.0710,0.0001,0.0080,25,25,100.00
A2006078,2006-03-19,MCD43A4,Nadir_Reflectance_Band3,0.0607,0.0923,1.7932,0.0316,0.0717,0.0001,0.0078,25,25,100.00
A2006079,2006-03-20,MCD43A4,Nadir_Reflectance_Band3,0.0609,0.0921,1.7958,0.0312,0.0718,0.0001,0.0078,25,25,100.00
A2006080,2006-03-21,MCD43A4,Nadir_Reflectance_Band3,0.0608,0.0949,1.8088,0.0341,0.0724,0.0001,0.0082,25,25,100.00
A2006081,2006-03-22,MCD43A4,Nadir_Reflectance_Band3,0.0611,0.0954,1.8153,0.0343,0.0726,0.0001,0.0080,25,25,100.00
A2006082,2006-03-23,MCD43A4,Nadir_Reflectance_Band3,0.0609,0.0976,1.8575,0.0367,0.0743,0.0001,0.0086,25,25,100.00
A2006083,2006-03-24,MCD43A4,Nadir_Reflectance_Band3,0.0604,0.0965,1.8637,0.0361,0.0745,0.0001,0.0087,25,25,100.00
A2006084,2006-03-25,MCD43A4,Nadir_Reflectance_Band3,0.0607,0.0976,1.8776,0.0369,0.0751,0.0001,0.0089,25,25,100.00
A2006085,2006-03-26,MCD43A4,Nadir_Reflectance_Band3,0.0626,0.0973,1.9033,0.0347,0.0761,0.0001,0.0083,25,25,100.00
A2006086,2006-03-27,MCD43A4,Nadir_Reflectance_Band3,0.0634,0.0971,1.9072,0.0337,0.0763,0.0001,0.0084,25,25,100.00
A2006087,2006-03-28,MCD43A4,Nadir_Reflectance_Band3,0.0626,0.0979,1.9042,0.0353,0.0762,0.0001,0.0083,25,25,100.00
A2006088,2006-03-29,MCD43A4,Nadir_Reflectance_Band3,0.0637,0.0986,1.9065,0.0349,0.0763,0.0001,0.0083,25,25,100.00
A2006089,2006-03-30,MCD43A4,Nadir_Reflectance_Band3,0.0637,0.1014,1.9143,0.0377,0.0766,0.0001,0.0085,25,25,100.00
A2006090,2006-03-31,MCD43A4,Nadir_Reflectance_Band3,0.0638,0.1014,1.9169,0.0376,0.0767,0.0001,0.0085,25,25,100.00
A2006091,2006-04-01,MCD43A4,Nadir_Reflectance_Band3,0.0643,0.1026,1.9238,0.0383,0.0770,0.0001,0.0085,25,25,100.00
A2006092,2006-04-02,MCD43A4,Nadir_Reflectance_Band3,0.0649,0.1021,1.9251,0.0372,0.0770,0.0001,0.0082,25,25,100.00
A2006093,2006-04-03,MCD43A4,Nadir_Reflectance_Band3,0.0653,0.1023,1.9342,0.0370,0.0774,0.0001,0.0084,25,25,100.00
A2006094,2006-04-04,MCD43A4,Nadir_Reflectance_Band3,0.0653,0.1024,1.9343,0.0371,0.0774,0.0001,0.0084,25,25,100.00
A2006095,2006-04-05,MCD43A4,Nadir_Reflectance_Band3,0.0655,0.1026,1.9363,0.0371,0.0775,0.0001,0.0084,25,25,100.00
A2006096,2006-04-06,MCD43A4,Nadir_Reflectance_Band3,0.0653,0.1012,1.9398,0.0359,0.0776,0.0001,0.0081,25,25,100.00
A2006097,2006-04-07,MCD43A4,Nadir_Reflectance_Band3,0.0660,0.0991,1.9489,0.0331,0.0780,0.0001,0.0078,25,25,100.00
A2006098,2006-04-08,MCD43A4,Nadir_Reflectance_Band3,0.0660,0.0951,1.9254,0.0291,0.0770,0.0001,0.0074,25,25,100.00
A2006099,2006-04-09,MCD43A4,Nadir_Reflectance_Band3,0.0661,0.0951,1.9269,0.0290,0.0771,0.0001,0.0073,25,25,100.00
A2006100,2006-04-10,MCD43A4,Nadir_Reflectance_Band3,0.0655,0.0882,1.8944,0.0227,0.0758,0.0000,0.0060,25,25,100.00
A2006101,2006-04-11,MCD43A4,Nadir_Reflectance_Band3,0.0672,0.0905,1.9036,0.0233,0.0761,0.0000,0.0058,25,25,100.00
A2006102,2006-04-12,MCD43A4,Nadir_Reflectance_Band3,0.0671,0.0906,1.9047,0.0235,0.0762,0.0000,0.0058,25,25,100.00
A2006103,2006-04-13,MCD43A4,Nadir_Reflectance_Band3,0.0685,0.0902,1.9239,0.0217,0.0770,0.0000,0.0057,25,25,100.00
A2006104,2006-04-14,MCD43A4,Nadir_Reflectance_Band3,0.0686,0.0903,1.9307,0.0217,0.0772,0.0000,0.0057,25,25,100.00
A2006105,2006-04-15,MCD43A4,Nadir_Reflectance_Band3,0.0685,0.0903,1.9330,0.0218,0.0773,0.0000,0.0058,25,25,100.00
A2006106,2006-04-16,MCD43A4,Nadir_Reflectance_Band3,0.0686,0.0903,1.9351,0.0217,0.0774,0.0000,0.0058,25,25,100.00
A2006107,2006-04-17,MCD43A4,Nadir_Reflectance_Band3,0.0688,0.0903,1.9373,0.0215,0.0775,0.0000,0.0058,25,25,100.00
A2006108,2006-04-18,MCD43A4,Nadir_Reflectance_Band3,0.0679,0.0912,1.9481,0.0233,0.0779,0.0000,0.0065,25,25,100.00
A2006109,2006-04-19,MCD43A4,Nadir_Reflectance_Band3,0.0678,0.0912,1.9487,0.0234,0.0779,0.0000,0.0066,25,25,100.00
A2006110,2006-04-20,MCD43A4,Nadir_Reflectance_Band3,0.0666,0.0923,1.9273,0.0257,0.0771,0.0000,0.0066,25,25,100.00
A2006111,2006-04-21,MCD43A4,Nadir_Reflectance_Band3,0.0660,0.0931,1.9269,0.0271,0.0771,0.0001,0.0072,25,25,100.00
A2006112,2006-04-22,MCD43A4,Nadir_Reflectance_Band3,0.0665,0.0959,1.9416,0.0294,0.0777,0.0001,0.0074,25,25,100.00
A2006113,2006-04-23,MCD43A4,Nadir_Reflectance_Band3,0.0665,0.0962,1.9426,0.0297,0.0777,0.0001,0.0075,25,25,100.00
A2006114,2006-04-24,MCD43A4,Nadir_Reflectance_Band3,0.0668,0.0927,1.9166,0.0259,0.0767,0.0001,0.0073,25,25,100.00
A2006115,2006-04-25,MCD43A4,Nadir_Reflectance_Band3,0.0667,0.0929,1.9119,0.0262,0.0765,0.0001,0.0072,25,25,100.00
A2006116,2006-04-26,MCD43A4,Nadir_Reflectance_Band3,0.0656,0.0971,1.9101,0.0315,0.0764,0.0001,0.0079,25,25,100.00
A2006117,2006-04-27,MCD43A4,Nadir_Reflectance_Band3,0.0643,0.0973,1.8905,0.0330,0.0756,0.0001,0.0083,25,25,100.00
A2006118,2006-04-28,MCD43A4,Nadir_Reflectance_Band3,0.0634,0.0989,1.8907,0.0355,0.0756,0.0001,0.0085,25,25,100.00
